Time(day),a(km),e,i(deg),n(deg),w(deg),f(deg),hp(km)
1898.94354062,nan,nan,     nan,     nan,     nan,     nan,nan
1899.39681441,nan,nan,     nan,     nan,     nan,     nan,nan
1900.30336092,nan,nan,     nan,     nan,     nan,     nan,nan
1900.30336138,nan,nan,     nan,     nan,     nan,     nan,nan
1901.20989022,nan,nan,     nan,     nan,     nan,     nan,nan
1902.11641592,nan,nan,     nan,     nan,     nan,     nan,nan
1903.02296055,nan,nan,     nan,     nan,     nan,     nan,nan
1903.92950598,nan,nan,     nan,     nan,     nan,     nan,nan
1905.28930399,nan,nan,     nan,     nan,     nan,     nan,nan
1905.28932471,nan,nan,     nan,     nan,     nan,     nan,nan
1906.19584196,nan,nan,     nan,     nan,     nan,     nan,nan
1907.10238033,nan,nan,     nan,     nan,     nan,     nan,nan
1907.10238078,nan,nan,     nan,     nan,     nan,     nan,nan
1908.00891780,nan,nan,     nan,     nan,     nan,     nan,nan
1908.91545112,nan,nan,     nan,     nan,     nan,     nan,nan
1909.36871631,nan,nan,     nan,     nan,     nan,     nan,nan
1911.18174890,nan,nan,     nan,     nan,     nan,     nan,nan
1912.08826547,nan,nan,     nan,     nan,     nan,     nan,nan
1912.08828207,nan,nan,     nan,     nan,     nan,     nan,nan
1912.99478213,nan,nan,     nan,     nan,     nan,     nan,nan
1913.90129374,nan,nan,     nan,     nan,     nan,     nan,nan
1915.26106803,nan,nan,     nan,     nan,     nan,     nan,nan
1916.16758612,nan,nan,     nan,     nan,     nan,     nan,nan
1917.07410511,nan,nan,     nan,     nan,     nan,     nan,nan
1919.34041020,nan,nan,     nan,     nan,     nan,     nan,nan
1920.24692691,nan,nan,     nan,     nan,     nan,     nan,nan
1921.15344137,nan,nan,     nan,     nan,     nan,     nan,nan
1922.05995460,nan,nan,     nan,     nan,     nan,     nan,nan
1922.96647479,nan,nan,     nan,     nan,     nan,     nan,nan
1924.32623410,nan,nan,     nan,     nan,     nan,     nan,nan
1925.23274521,nan,nan,     nan,     nan,     nan,     nan,nan
1926.13924619,nan,nan,     nan,     nan,     nan,     nan,nan
1927.04574561,nan,nan,     nan,     nan,     nan,     nan,nan
1927.04575309,nan,nan,     nan,     nan,     nan,     nan,nan
1929.31199503,nan,nan,     nan,     nan,     nan,     nan,nan
1930.21849538,nan,nan,     nan,     nan,     nan,     nan,nan
1932.03148796,nan,nan,     nan,     nan,     nan,     nan,nan
1932.93798645,nan,nan,     nan,     nan,     nan,     nan,nan
1933.84449388,nan,nan,     nan,     nan,     nan,     nan,nan
1934.29774769,nan,nan,     nan,     nan,     nan,     nan,nan
1936.11072245,nan,nan,     nan,     nan,     nan,     nan,nan
1937.01720785,nan,nan,     nan,     nan,     nan,     nan,nan
1937.92368982,nan,nan,     nan,     nan,     nan,     nan,nan
1938.83016696,nan,nan,     nan,     nan,     nan,     nan,nan
1940.18988030,nan,nan,     nan,     nan,     nan,     nan,nan
1941.09635027,nan,nan,     nan,     nan,     nan,     nan,nan
1942.00282696,nan,nan,     nan,     nan,     nan,     nan,nan
1942.00282781,nan,nan,     nan,     nan,     nan,     nan,nan
1943.81576557,nan,nan,     nan,     nan,     nan,     nan,nan
1944.26900727,nan,nan,     nan,     nan,     nan,     nan,nan
1945.17548134,nan,nan,     nan,     nan,     nan,     nan,nan
1946.08195095,nan,nan,     nan,     nan,     nan,     nan,nan
1946.98841401,nan,nan,     nan,     nan,     nan,     nan,nan
1947.89489541,nan,nan,     nan,     nan,     nan,     nan,nan
1948.34813808,nan,nan,     nan,     nan,     nan,     nan,nan
1949.25460451,nan,nan,     nan,     nan,     nan,     nan,nan
1949.70783514,nan,nan,     nan,     nan,     nan,     nan,nan
1950.16107022,nan,nan,     nan,     nan,     nan,     nan,nan
1951.06752577,nan,nan,     nan,     nan,     nan,     nan,nan
1951.97398697,nan,nan,     nan,     nan,     nan,     nan,nan
1952.88045115,nan,nan,     nan,     nan,     nan,     nan,nan
1953.78690668,nan,nan,     nan,     nan,     nan,     nan,nan
1954.24012980,nan,nan,     nan,     nan,     nan,     nan,nan
1955.14657625,nan,nan,     nan,     nan,     nan,     nan,nan
1956.95945829,nan,nan,     nan,     nan,     nan,     nan,nan
1957.86589733,nan,nan,     nan,     nan,     nan,     nan,nan
1959.22557768,nan,nan,     nan,     nan,     nan,     nan,nan
1961.03844480,nan,nan,     nan,     nan,     nan,     nan,nan
1961.94488036,nan,nan,     nan,     nan,     nan,     nan,nan
1962.85131900,nan,nan,     nan,     nan,     nan,     nan,nan
1963.75774566,nan,nan,     nan,     nan,     nan,     nan,nan
1964.21095538,nan,nan,     nan,     nan,     nan,     nan,nan
1965.11736994,nan,nan,     nan,     nan,     nan,     nan,nan
1966.02378015,nan,nan,     nan,     nan,     nan,     nan,nan
1966.93018618,nan,nan,     nan,     nan,     nan,     nan,nan
1967.83660847,nan,nan,     nan,     nan,     nan,     nan,nan
1968.28981319,nan,nan,     nan,     nan,     nan,     nan,nan
1969.19621297,nan,nan,     nan,     nan,     nan,     nan,nan
1970.10261167,nan,nan,     nan,     nan,     nan,     nan,nan
1971.00900870,nan,nan,     nan,     nan,     nan,     nan,nan
1971.91540388,nan,nan,     nan,     nan,     nan,     nan,nan
1973.72820512,nan,nan,     nan,     nan,     nan,     nan,nan
1973.72822142,nan,nan,     nan,     nan,     nan,     nan,nan
1975.08780980,nan,nan,     nan,     nan,     nan,     nan,nan
1975.99418838,nan,nan,     nan,     nan,     nan,     nan,nan
1976.90057941,nan,nan,     nan,     nan,     nan,     nan,nan
1977.80696277,nan,nan,     nan,     nan,     nan,     nan,nan
1977.80699029,nan,nan,     nan,     nan,     nan,     nan,nan
1980.07290762,nan,nan,     nan,     nan,     nan,     nan,nan
1980.97926503,nan,nan,     nan,     nan,     nan,     nan,nan
1981.88562041,nan,nan,     nan,     nan,     nan,     nan,nan
1982.79198205,nan,nan,     nan,     nan,     nan,     nan,nan
1984.15152731,nan,nan,     nan,     nan,     nan,     nan,nan
1985.05786741,nan,nan,     nan,     nan,     nan,     nan,nan
1985.96420435,nan,nan,     nan,     nan,     nan,     nan,nan
1986.87054076,nan,nan,     nan,     nan,     nan,     nan,nan
1987.77687088,nan,nan,     nan,     nan,     nan,     nan,nan
1989.13638186,nan,nan,     nan,     nan,     nan,     nan,nan
1990.04269959,nan,nan,     nan,     nan,     nan,     nan,nan
1990.94900816,nan,nan,     nan,     nan,     nan,     nan,nan
1991.85530969,nan,nan,     nan,     nan,     nan,     nan,nan
1992.76160874,nan,nan,     nan,     nan,     nan,     nan,nan
1994.12104490,nan,nan,     nan,     nan,     nan,     nan,nan
1995.02735066,nan,nan,     nan,     nan,     nan,     nan,nan
1995.93363066,nan,nan,     nan,     nan,     nan,     nan,nan
1996.83989919,nan,nan,     nan,     nan,     nan,     nan,nan
1997.74617429,nan,nan,     nan,     nan,     nan,     nan,nan
1999.10560791,nan,nan,     nan,     nan,     nan,     nan,nan
2000.01186149,nan,nan,     nan,     nan,     nan,     nan,nan
2000.91811511,nan,nan,     nan,     nan,     nan,     nan,nan
2001.82436671,nan,nan,     nan,     nan,     nan,     nan,nan
2002.73062943,nan,nan,     nan,     nan,     nan,     nan,nan
2004.09000985,nan,nan,     nan,     nan,     nan,     nan,nan
2004.99623469,nan,nan,     nan,     nan,     nan,     nan,nan
2005.90245618,nan,nan,     nan,     nan,     nan,     nan,nan
2006.80866516,nan,nan,     nan,     nan,     nan,     nan,nan
2007.71488626,nan,nan,     nan,     nan,     nan,     nan,nan
2009.07422006,nan,nan,     nan,     nan,     nan,     nan,nan
2009.98040629,nan,nan,     nan,     nan,     nan,     nan,nan
2010.88658743,nan,nan,     nan,     nan,     nan,     nan,nan
2011.79275067,nan,nan,     nan,     nan,     nan,     nan,nan
2012.69892087,nan,nan,     nan,     nan,     nan,     nan,nan
2012.69894456,nan,nan,     nan,     nan,     nan,     nan,nan
2013.60510479,nan,nan,     nan,     nan,     nan,     nan,nan
2014.51125015,nan,nan,     nan,     nan,     nan,     nan,nan
2015.87046017,nan,nan,     nan,     nan,     nan,     nan,nan
2016.77658295,nan,nan,     nan,     nan,     nan,     nan,nan
2017.68269640,nan,nan,     nan,     nan,     nan,     nan,nan
2018.13577628,nan,nan,     nan,     nan,     nan,     nan,nan
2019.04187785,nan,nan,     nan,     nan,     nan,     nan,nan
2019.49492341,nan,nan,     nan,     nan,     nan,     nan,nan
2019.94796803,nan,nan,     nan,     nan,     nan,     nan,nan
2020.85405144,nan,nan,     nan,     nan,     nan,     nan,nan
2021.76011591,nan,nan,     nan,     nan,     nan,     nan,nan
2022.66619727,nan,nan,     nan,     nan,     nan,     nan,nan
2023.11925402,nan,nan,     nan,     nan,     nan,     nan,nan
2023.57227743,nan,nan,     nan,     nan,     nan,     nan,nan
2024.93135373,nan,nan,     nan,     nan,     nan,     nan,nan
2025.83739323,nan,nan,     nan,     nan,     nan,     nan,nan
2026.74341721,nan,nan,     nan,     nan,     nan,     nan,nan
2027.64943946,nan,nan,     nan,     nan,     nan,     nan,nan
2028.55544075,nan,nan,     nan,     nan,     nan,     nan,nan
2029.46147325,nan,nan,     nan,     nan,     nan,     nan,nan
2029.46147411,nan,nan,     nan,     nan,     nan,     nan,nan
2030.82043805,nan,nan,     nan,     nan,     nan,     nan,nan
2031.72639975,nan,nan,     nan,     nan,     nan,     nan,nan
2032.63236245,nan,nan,     nan,     nan,     nan,     nan,nan
2033.08537601,nan,nan,     nan,     nan,     nan,     nan,nan
2033.99130705,nan,nan,     nan,     nan,     nan,     nan,nan
2034.44423907,nan,nan,     nan,     nan,     nan,     nan,nan
2035.80310775,nan,nan,     nan,     nan,     nan,     nan,nan
2036.70899976,nan,nan,     nan,     nan,     nan,     nan,nan
2037.61489430,nan,nan,     nan,     nan,     nan,     nan,nan
2039.42664547,nan,nan,     nan,     nan,     nan,     nan,nan
2039.87956821,nan,nan,     nan,     nan,     nan,     nan,nan
2040.78540782,nan,nan,     nan,     nan,     nan,     nan,nan
2041.69120818,nan,nan,     nan,     nan,     nan,     nan,nan
2042.59702742,nan,nan,     nan,     nan,     nan,     nan,nan
2044.40861922,nan,nan,     nan,     nan,     nan,     nan,nan
2044.86150205,nan,nan,     nan,     nan,     nan,     nan,nan
2045.76724966,nan,nan,     nan,     nan,     nan,     nan,nan
2046.67295635,nan,nan,     nan,     nan,     nan,     nan,nan
2048.03154334,nan,nan,     nan,     nan,     nan,     nan,nan
2048.48439172,nan,nan,     nan,     nan,     nan,     nan,nan
2049.84294057,nan,nan,     nan,     nan,     nan,     nan,nan
2050.74861010,nan,nan,     nan,     nan,     nan,     nan,nan
2051.65424931,nan,nan,     nan,     nan,     nan,     nan,nan
2052.55987523,nan,nan,     nan,     nan,     nan,     nan,nan
2053.91831333,nan,nan,     nan,     nan,     nan,     nan,nan
2054.82390696,nan,nan,     nan,     nan,     nan,     nan,nan
2055.72946882,nan,nan,     nan,     nan,     nan,     nan,nan
2056.63498134,nan,nan,     nan,     nan,     nan,     nan,nan
2057.99328822,nan,nan,     nan,     nan,     nan,     nan,nan
2058.44604695,nan,nan,     nan,     nan,     nan,     nan,nan
2059.80428443,nan,nan,     nan,     nan,     nan,     nan,nan
2060.70974406,nan,nan,     nan,     nan,     nan,     nan,nan
2061.61518741,nan,nan,     nan,     nan,     nan,     nan,nan
2062.52062274,nan,nan,     nan,     nan,     nan,     nan,nan
2063.87875642,nan,nan,     nan,     nan,     nan,     nan,nan
2064.78412600,nan,nan,     nan,     nan,     nan,     nan,nan
2065.68946102,nan,nan,     nan,     nan,     nan,     nan,nan
2066.59479890,nan,nan,     nan,     nan,     nan,     nan,nan
2067.50013044,nan,nan,     nan,     nan,     nan,     nan,nan
2068.85807164,nan,nan,     nan,     nan,     nan,     nan,nan
2069.31069945,nan,nan,     nan,     nan,     nan,     nan,nan
2070.21595058,nan,nan,     nan,     nan,     nan,     nan,nan
2070.66855451,nan,nan,     nan,     nan,     nan,     nan,nan
2071.57376503,nan,nan,     nan,     nan,     nan,     nan,nan
2072.47896768,nan,nan,     nan,     nan,     nan,     nan,nan
2073.83671489,nan,nan,     nan,     nan,     nan,     nan,nan
2074.28927339,nan,nan,     nan,     nan,     nan,     nan,nan
2075.19439618,nan,nan,     nan,     nan,     nan,     nan,nan
2075.64695340,nan,nan,     nan,     nan,     nan,     nan,nan
2076.55199486,nan,nan,     nan,     nan,     nan,     nan,nan
2078.36212470,nan,nan,     nan,     nan,     nan,     nan,nan
2078.81465178,nan,nan,     nan,     nan,     nan,     nan,nan
2079.26716739,nan,nan,     nan,     nan,     nan,     nan,nan
2080.62467302,nan,nan,     nan,     nan,     nan,     nan,nan
2081.52965960,nan,nan,     nan,     nan,     nan,     nan,nan
2083.33934911,nan,nan,     nan,     nan,     nan,     nan,nan
2083.79196091,nan,nan,     nan,     nan,     nan,     nan,nan
2084.24439002,nan,nan,     nan,     nan,     nan,     nan,nan
2085.60167261,nan,nan,     nan,     nan,     nan,     nan,nan
2086.50641210,nan,nan,     nan,     nan,     nan,     nan,nan
2088.31600579,nan,nan,     nan,     nan,     nan,     nan,nan
2088.76840806,nan,nan,     nan,     nan,     nan,     nan,nan
2089.22078738,nan,nan,     nan,     nan,     nan,     nan,nan
2090.57788354,nan,nan,     nan,     nan,     nan,     nan,nan
2091.48259162,nan,nan,     nan,     nan,     nan,     nan,nan
2093.29193084,nan,nan,     nan,     nan,     nan,     nan,nan
2093.74424509,nan,nan,     nan,     nan,     nan,     nan,nan
2095.10119134,nan,nan,     nan,     nan,     nan,     nan,nan
2095.55350204,nan,nan,     nan,     nan,     nan,     nan,nan
2096.45809244,nan,nan,     nan,     nan,     nan,     nan,nan
2097.81489793,nan,nan,     nan,     nan,     nan,     nan,nan
2099.17165881,nan,nan,     nan,     nan,     nan,     nan,nan
2100.07616971,nan,nan,     nan,     nan,     nan,     nan,nan
2100.52841215,nan,nan,     nan,     nan,     nan,     nan,nan
2101.43287369,nan,nan,     nan,     nan,     nan,     nan,nan
2103.24175546,nan,nan,     nan,     nan,     nan,     nan,nan
2104.14619321,nan,nan,     nan,     nan,     nan,     nan,nan
2105.05060169,nan,nan,     nan,     nan,     nan,     nan,nan
2105.50279921,nan,nan,     nan,     nan,     nan,     nan,nan
2106.40712353,nan,nan,     nan,     nan,     nan,     nan,nan
2107.76367338,nan,nan,     nan,     nan,     nan,     nan,nan
2109.12013518,nan,nan,     nan,     nan,     nan,     nan,nan
2110.02444604,nan,nan,     nan,     nan,     nan,     nan,nan
2110.47659638,nan,nan,     nan,     nan,     nan,     nan,nan
2111.38087891,nan,nan,     nan,     nan,     nan,     nan,nan
2112.73721275,nan,nan,     nan,     nan,     nan,     nan,nan
2113.18937652,nan,nan,     nan,     nan,     nan,     nan,nan
2114.09361333,nan,nan,     nan,     nan,     nan,     nan,nan
2114.99784516,nan,nan,     nan,     nan,     nan,     nan,nan
2114.99787313,nan,nan,     nan,     nan,     nan,     nan,nan
2115.44995955,nan,nan,     nan,     nan,     nan,     nan,nan
2116.35417588,nan,nan,     nan,     nan,     nan,     nan,nan
2117.71048761,nan,nan,     nan,     nan,     nan,     nan,nan
2119.06673094,nan,nan,     nan,     nan,     nan,     nan,nan
2119.97092272,nan,nan,     nan,     nan,     nan,     nan,nan
2120.42302603,nan,nan,     nan,     nan,     nan,     nan,nan
2122.23135624,nan,nan,     nan,     nan,     nan,     nan,nan
2122.68357283,nan,nan,     nan,     nan,     nan,     nan,nan
2123.13564489,nan,nan,     nan,     nan,     nan,     nan,nan
2124.03981192,nan,nan,     nan,     nan,     nan,     nan,nan
2124.94398450,nan,nan,     nan,     nan,     nan,     nan,nan
2125.39603717,nan,nan,     nan,     nan,     nan,     nan,nan
2126.30019572,nan,nan,     nan,     nan,     nan,     nan,nan
2128.10855948,nan,nan,     nan,     nan,     nan,     nan,nan
2129.01273311,nan,nan,     nan,     nan,     nan,     nan,nan
2129.91685013,nan,nan,     nan,     nan,     nan,     nan,nan
2130.36896493,nan,nan,     nan,     nan,     nan,     nan,nan
2131.27311476,nan,nan,     nan,     nan,     nan,     nan,nan
2133.08165752,nan,nan,     nan,     nan,     nan,     nan,nan
2133.98580602,nan,nan,     nan,     nan,     nan,     nan,nan
2134.88997011,nan,nan,     nan,     nan,     nan,     nan,nan
2135.34204437,nan,nan,     nan,     nan,     nan,     nan,nan
2136.24618003,nan,nan,     nan,     nan,     nan,     nan,nan
2138.05466792,nan,nan,     nan,     nan,     nan,     nan,nan
2138.95893317,nan,nan,     nan,     nan,     nan,     nan,nan
2139.86311556,nan,nan,     nan,     nan,     nan,     nan,nan
2141.21946497,nan,nan,     nan,     nan,     nan,     nan,nan
2142.12372848,nan,nan,     nan,     nan,     nan,     nan,nan
2143.02770794,nan,nan,     nan,     nan,     nan,     nan,nan
2143.02804635,nan,nan,     nan,     nan,     nan,     nan,nan
2143.93231960,nan,nan,     nan,     nan,     nan,     nan,nan
2144.83659788,nan,nan,     nan,     nan,     nan,     nan,nan
2145.28879811,nan,nan,     nan,     nan,     nan,     nan,nan
2146.19316441,nan,nan,     nan,     nan,     nan,     nan,nan
2148.00179805,nan,nan,     nan,     nan,     nan,     nan,nan
2148.90611608,nan,nan,     nan,     nan,     nan,     nan,nan
2150.26270593,nan,nan,     nan,     nan,     nan,     nan,nan
2151.16715529,nan,nan,     nan,     nan,     nan,     nan,nan
2152.07154753,nan,nan,     nan,     nan,     nan,     nan,nan
2153.88045255,nan,nan,     nan,     nan,     nan,     nan,nan
2156.14165350,nan,nan,     nan,     nan,     nan,     nan,nan
2156.59391159,nan,nan,     nan,     nan,     nan,     nan,nan
2157.95072761,nan,nan,     nan,     nan,     nan,     nan,nan
2158.85528736,nan,nan,     nan,     nan,     nan,     nan,nan
2160.21220619,nan,nan,     nan,     nan,     nan,     nan,nan
2161.11686004,nan,nan,     nan,     nan,     nan,     nan,nan
2162.02149804,nan,nan,     nan,     nan,     nan,     nan,nan
2162.47385301,nan,nan,     nan,     nan,     nan,     nan,nan
2163.83060340,nan,nan,     nan,     nan,     nan,     nan,nan
2163.83088303,nan,nan,     nan,     nan,     nan,     nan,nan
2166.09272772,nan,nan,     nan,     nan,     nan,     nan,nan
2166.99750110,nan,nan,     nan,     nan,     nan,     nan,nan
2167.44989245,nan,nan,     nan,     nan,     nan,     nan,nan
2167.90229822,nan,nan,     nan,     nan,     nan,     nan,nan
2168.80711556,nan,nan,     nan,     nan,     nan,     nan,nan
2170.16441607,nan,nan,     nan,     nan,     nan,     nan,nan
2171.06930788,nan,nan,     nan,     nan,     nan,     nan,nan
2171.52174910,nan,nan,     nan,     nan,     nan,     nan,nan
2171.97417281,nan,nan,     nan,     nan,     nan,     nan,nan
2172.87910817,nan,nan,     nan,     nan,     nan,     nan,nan
2173.78405480,nan,nan,     nan,     nan,     nan,     nan,nan
2175.14150301,nan,nan,     nan,     nan,     nan,     nan,nan
2176.04648752,nan,nan,     nan,     nan,     nan,     nan,nan
2176.95149532,nan,nan,     nan,     nan,     nan,     nan,nan
2177.40400962,nan,nan,     nan,     nan,     nan,     nan,nan
2177.85632516,nan,nan,     nan,     nan,     nan,     nan,nan
2178.76159635,nan,nan,     nan,     nan,     nan,     nan,nan
2180.11923658,nan,nan,     nan,     nan,     nan,     nan,nan
2181.02436909,nan,nan,     nan,     nan,     nan,     nan,nan
2181.47694125,nan,nan,     nan,     nan,     nan,     nan,nan
2182.38208826,nan,nan,     nan,     nan,     nan,     nan,nan
2183.73985984,nan,nan,     nan,     nan,     nan,     nan,nan
2185.09767544,nan,nan,     nan,     nan,     nan,     nan,nan
2186.00308943,nan,nan,     nan,     nan,     nan,     nan,nan
2186.90823533,nan,nan,     nan,     nan,     nan,     nan,nan
2187.36081447,nan,nan,     nan,     nan,     nan,     nan,nan
2188.71874474,nan,nan,     nan,     nan,     nan,     nan,nan
2190.07673253,nan,nan,     nan,     nan,     nan,     nan,nan
2190.98207647,nan,nan,     nan,     nan,     nan,     nan,nan
2191.43476356,nan,nan,     nan,     nan,     nan,     nan,nan
2192.34014888,nan,nan,     nan,     nan,     nan,     nan,nan
2193.69825808,nan,nan,     nan,     nan,     nan,     nan,nan
2195.05646935,nan,nan,     nan,     nan,     nan,     nan,nan
2195.96193953,nan,nan,     nan,     nan,     nan,     nan,nan
2196.41469671,nan,nan,     nan,     nan,     nan,     nan,nan
2197.32017607,nan,nan,     nan,     nan,     nan,     nan,nan
2198.67842600,nan,nan,     nan,     nan,     nan,     nan,nan
2200.03672729,nan,nan,     nan,     nan,     nan,     nan,nan
2200.94227125,nan,nan,     nan,     nan,     nan,     nan,nan
2201.39504826,nan,nan,     nan,     nan,     nan,     nan,nan
2202.30062554,nan,nan,     nan,     nan,     nan,     nan,nan
2203.65902606,nan,nan,     nan,     nan,     nan,     nan,nan
2205.92303274,nan,nan,     nan,     nan,     nan,     nan,nan
2205.92310789,nan,nan,     nan,     nan,     nan,     nan,nan
2206.37595773,nan,nan,     nan,     nan,     nan,     nan,nan
2207.28164115,nan,nan,     nan,     nan,     nan,     nan,nan
2208.64017521,nan,nan,     nan,     nan,     nan,     nan,nan
2210.90448117,nan,nan,     nan,     nan,     nan,     nan,nan
2211.35733867,nan,nan,     nan,     nan,     nan,     nan,nan
2212.26321889,nan,nan,     nan,     nan,     nan,     nan,nan
2213.62183224,nan,nan,     nan,     nan,     nan,     nan,nan
2214.98054058,nan,nan,     nan,     nan,     nan,     nan,nan
2215.88635044,nan,nan,     nan,     nan,     nan,     nan,nan
2216.33928563,nan,nan,     nan,     nan,     nan,     nan,nan
2217.24511435,nan,nan,     nan,     nan,     nan,     nan,nan
2219.05677896,nan,nan,     nan,     nan,     nan,     nan,nan
2220.86852787,nan,nan,     nan,     nan,     nan,     nan,nan
2221.32153396,nan,nan,     nan,     nan,     nan,     nan,nan
2222.68032431,nan,nan,     nan,     nan,     nan,     nan,nan
2224.94516081,nan,nan,     nan,     nan,     nan,     nan,nan
2225.85111979,nan,nan,     nan,     nan,     nan,     nan,nan
2226.30406452,nan,nan,     nan,     nan,     nan,     nan,nan
2227.66300798,nan,nan,     nan,     nan,     nan,     nan,nan
2229.02194311,nan,nan,     nan,     nan,     nan,     nan,nan
2229.92793956,nan,nan,     nan,     nan,     nan,     nan,nan
2231.28695443,nan,nan,     nan,     nan,     nan,     nan,nan
2234.91106419,nan,nan,     nan,     nan,     nan,     nan,nan
2235.81712489,nan,nan,     nan,     nan,     nan,     nan,nan
2236.27016829,nan,nan,     nan,     nan,     nan,     nan,nan
2237.17623400,nan,nan,     nan,     nan,     nan,     nan,nan
2240.80058084,nan,nan,     nan,     nan,     nan,     nan,nan
2240.80060712,nan,nan,     nan,     nan,     nan,     nan,nan
2242.15977514,nan,nan,     nan,     nan,     nan,     nan,nan
2242.15977695,nan,nan,     nan,     nan,     nan,     nan,nan
2244.87816352,nan,nan,     nan,     nan,     nan,     nan,nan
2245.78431689,nan,nan,     nan,     nan,     nan,     nan,nan
2246.23739223,nan,nan,     nan,     nan,     nan,     nan,nan
2247.59659687,nan,nan,     nan,     nan,     nan,     nan,nan
2250.76822435,nan,nan,     nan,     nan,     nan,     nan,nan
2251.22130720,nan,nan,     nan,     nan,     nan,     nan,nan
2252.58057768,nan,nan,     nan,     nan,     nan,     nan,nan
2253.93989130,nan,nan,     nan,     nan,     nan,     nan,nan
2254.84610718,nan,nan,     nan,     nan,     nan,     nan,nan
2255.75231406,nan,nan,     nan,     nan,     nan,     nan,nan
2256.20542446,nan,nan,     nan,     nan,     nan,     nan,nan
2257.56478592,nan,nan,     nan,     nan,     nan,     nan,nan
2259.83036881,nan,nan,     nan,     nan,     nan,     nan,nan
2260.73662208,nan,nan,     nan,     nan,     nan,     nan,nan
2261.18974585,nan,nan,     nan,     nan,     nan,     nan,nan
2262.54912009,nan,nan,     nan,     nan,     nan,     nan,nan
2265.72105398,nan,nan,     nan,     nan,     nan,     nan,nan
2266.17417159,nan,nan,     nan,     nan,     nan,     nan,nan
2267.53360401,nan,nan,     nan,     nan,     nan,     nan,nan
2268.89304624,nan,nan,     nan,     nan,     nan,     nan,nan
2269.79934316,nan,nan,     nan,     nan,     nan,     nan,nan
2270.70564196,nan,nan,     nan,     nan,     nan,     nan,nan
2271.61196521,nan,nan,     nan,     nan,     nan,     nan,nan
2272.51826705,nan,nan,     nan,     nan,     nan,     nan,nan
2274.78403766,nan,nan,     nan,     nan,     nan,     nan,nan
2276.59667704,nan,nan,     nan,     nan,     nan,     nan,nan
2276.59667716,nan,nan,     nan,     nan,     nan,     nan,nan
2277.50300909,nan,nan,     nan,     nan,     nan,     nan,nan
2279.76887523,nan,nan,     nan,     nan,     nan,     nan,nan
2280.67521941,nan,nan,     nan,     nan,     nan,     nan,nan
2281.58157469,nan,nan,     nan,     nan,     nan,     nan,nan
2282.03475262,nan,nan,     nan,     nan,     nan,     nan,nan
2282.48793193,nan,nan,     nan,     nan,     nan,     nan,nan
2285.66020193,nan,nan,     nan,     nan,     nan,     nan,nan
2286.56653802,nan,nan,     nan,     nan,     nan,     nan,nan
2286.56654680,nan,nan,     nan,     nan,     nan,     nan,nan
2287.47290316,nan,nan,     nan,     nan,     nan,     nan,nan
2289.73877782,nan,nan,     nan,     nan,     nan,     nan,nan
2289.73882234,nan,nan,     nan,     nan,     nan,     nan,nan
2290.64519269,nan,nan,     nan,     nan,     nan,     nan,nan
2291.55156970,nan,nan,     nan,     nan,     nan,     nan,nan
2292.45791321,nan,nan,     nan,     nan,     nan,     nan,nan
2292.45793625,nan,nan,     nan,     nan,     nan,     nan,nan
2294.72390931,nan,nan,     nan,     nan,     nan,     nan,nan
2295.63028699,nan,nan,     nan,     nan,     nan,     nan,nan
2297.44309343,nan,nan,     nan,     nan,     nan,     nan,nan
2297.44311081,nan,nan,     nan,     nan,     nan,     nan,nan
2300.61550924,nan,nan,     nan,     nan,     nan,     nan,nan
2301.52190715,nan,nan,     nan,     nan,     nan,     nan,nan
2302.42831477,nan,nan,     nan,     nan,     nan,     nan,nan
2306.05397301,nan,nan,     nan,     nan,     nan,     nan,nan
2307.41360874,nan,nan,     nan,     nan,     nan,     nan,nan
2307.41361786,nan,nan,     nan,     nan,     nan,     nan,nan
2309.67970279,nan,nan,     nan,     nan,     nan,     nan,nan
2310.58613168,nan,nan,     nan,     nan,     nan,     nan,nan
2310.58614419,nan,nan,     nan,     nan,     nan,     nan,nan
2312.39901724,nan,nan,     nan,     nan,     nan,     nan,nan
2315.57153496,nan,nan,     nan,     nan,     nan,     nan,nan
2317.38439860,nan,nan,     nan,     nan,     nan,     nan,nan
2319.65048946,nan,nan,     nan,     nan,     nan,     nan,nan
2320.55693587,nan,nan,     nan,     nan,     nan,     nan,nan
2321.46338991,nan,nan,     nan,     nan,     nan,     nan,nan
2322.36984358,nan,nan,     nan,     nan,     nan,     nan,nan
2324.63599326,nan,nan,     nan,     nan,     nan,     nan,nan
2326.44890405,nan,nan,     nan,     nan,     nan,     nan,nan
2327.35537602,nan,nan,     nan,     nan,     nan,     nan,nan
2329.62150355,nan,nan,     nan,     nan,     nan,     nan,nan
2331.43441495,nan,nan,     nan,     nan,     nan,     nan,nan
2331.43443248,nan,nan,     nan,     nan,     nan,     nan,nan
2332.34089448,nan,nan,     nan,     nan,     nan,     nan,nan
2333.70059320,nan,nan,     nan,     nan,     nan,     nan,nan
2334.60706904,nan,nan,     nan,     nan,     nan,     nan,nan
2335.51355648,nan,nan,     nan,     nan,     nan,     nan,nan
2336.42003721,nan,nan,     nan,     nan,     nan,     nan,nan
2337.32651306,nan,nan,     nan,     nan,     nan,     nan,nan
2338.68623525,nan,nan,     nan,     nan,     nan,     nan,nan
2340.49919360,nan,nan,     nan,     nan,     nan,     nan,nan
2341.40566979,nan,nan,     nan,     nan,     nan,     nan,nan
