Time(day),a(km),e,i(deg),n(deg),w(deg),m(deg),hp(km)
3756.72085270,26696.699494,0.7035801, 64.7087,228.3517,238.3695,217.3380,1535.299062
3761.72209864,26697.583685,0.7036018, 64.6975,227.7763,238.2994,200.5323,1534.979849
3761.72236901,26697.583643,0.7036018, 64.6975,227.7763,238.2993,200.7260,1534.979891
3777.22493438,26698.630754,0.7038983, 64.6862,226.0030,238.0498,146.8714,1527.373644
3783.22529776,26697.808763,0.7041308, 64.6883,225.3258,237.9361,125.6189,1520.924290
3793.22583660,26696.170871,0.7042765, 64.6990,224.1940,237.7750, 90.6617,1516.551277
3797.22586234,26695.739524,0.7045004, 64.6997,223.7437,237.7086, 76.6960,1510.445975
3801.22594484,26695.443363,0.7046299, 64.6907,223.2793,237.6539, 62.8423,1506.900799
3803.22599965,26695.380066,0.7046287, 64.6910,223.0483,237.6231, 55.9498,1506.914232
3812.22648221,26695.847288,0.7050706, 64.6875,222.0294,237.4606, 25.0437,1495.256344
3820.72692330,26697.293115,0.7053687, 64.6915,221.0699,237.3178,355.4629,1487.722147
3822.22715504,26697.569840,0.7054809, 64.6906,220.9010,237.2911,350.2918,1484.808096
3824.72750220,26697.930132,0.7056705, 64.6840,220.6142,237.2513,341.6091,1479.852653
3828.72828708,26698.561782,0.7058396, 64.6700,220.1452,237.1940,327.8090,1475.524354
3840.73178512,26698.958374,0.7064652, 64.6539,218.7618,236.9796,286.9262,1458.939036
3844.23312982,26698.477049,0.7065587, 64.6552,218.3596,236.9222,275.2777,1456.299837
3856.23893341,26696.376834,0.7072175, 64.6346,216.9626,236.7413,236.7719,1438.096457
3869.24639828,26695.563369,0.7078178, 64.6069,215.4420,236.5403,196.8275,1421.834648
3870.24702913,26695.614331,0.7078382, 64.6062,215.3258,236.5258,193.8024,1421.302848
3875.25021443,26696.035081,0.7080777, 64.6036,214.7495,236.4488,178.6409,1415.033482
3879.25268874,26696.596769,0.7083498, 64.5866,214.2771,236.3953,166.3687,1407.933909
3889.25864391,26698.244458,0.7086755, 64.5610,213.0934,236.2478,135.1085,1399.719037
3897.26270292,26699.072900,0.7089211, 64.5329,212.1409,236.1344,109.1813,1393.401000
3904.26572464,26698.794211,0.7092095, 64.5342,211.3262,236.0266, 86.0121,1385.620351
3907.26673267,26698.397755,0.7093406, 64.5237,210.9660,235.9891, 75.9216,1382.004193
3947.27199267,26697.526857,0.7107668, 64.5188,206.2679,235.4016,299.2200,1343.676466
3954.27217625,26698.568459,0.7109849, 64.5296,205.4553,235.2919,274.2908,1338.153296
3961.27245043,26699.025426,0.7115022, 64.5297,204.6339,235.1876,249.1516,1324.474278
3968.27291153,26698.648928,0.7117706, 64.5392,203.8067,235.0759,224.2049,1317.200305
3983.77590321,26696.246536,0.7128722, 64.5565,201.9818,234.8344,171.2650,1287.099231
3987.77716730,26695.926697,0.7132269, 64.5501,201.5017,234.7838,158.1358,1277.538995
3994.77973552,26695.926975,0.7135599, 64.5453,200.6588,234.6881,135.5257,1268.650201
4006.28532976,26697.239128,0.7144783, 64.5230,199.2709,234.5208, 99.1007,1244.505984
4008.28639599,26697.530626,0.7146241, 64.5249,199.0341,234.4906, 92.7515,1240.696546
4014.79024021,26698.665425,0.7152164, 64.5066,198.2418,234.4074, 72.1794,1225.206060
4017.79213903,26699.016201,0.7153575, 64.4915,197.8657,234.3732, 62.6954,1221.539754
4021.79476159,26699.309359,0.7155081, 64.4890,197.3771,234.3141, 50.0723,1217.602998
4024.79688166,26699.356244,0.7158150, 64.4893,197.0145,234.2647, 40.6821,1209.420581
4027.79914090,26699.143878,0.7161107, 64.4725,196.6370,234.2252, 31.4009,1201.465071
4032.80120419,26698.554474,0.7162622, 64.4609,196.0165,234.1586, 14.8176,1197.254001
4039.80607028,26697.277074,0.7167414, 64.4588,195.1612,234.0673,353.2401,1184.099250
4044.30743069,26696.559216,0.7169349, 64.4379,194.5907,234.0219,338.3000,1178.730058
4047.80907481,26696.118988,0.7169749, 64.4343,194.1558,233.9785,327.2102,1177.535418
4050.81036565,26695.938370,0.7171625, 64.4390,193.7924,233.9338,317.6451,1172.477181
4052.81115528,26695.917414,0.7173643, 64.4345,193.5447,233.9073,311.2179,1167.083552
4057.31270882,26695.989492,0.7175720, 64.4100,192.9730,233.8566,296.6123,1161.559573
4063.31435440,26696.549695,0.7177675, 64.4139,192.2430,233.7757,276.7589,1156.497726
4070.31565236,26697.787050,0.7181576, 64.3901,191.3658,233.7001,252.8530,1146.433254
4077.31651539,26698.989853,0.7183199, 64.3905,190.5029,233.6025,228.3337,1142.439004
4080.31683538,26699.402064,0.7185995, 64.3870,190.1318,233.5602,217.6730,1135.090345
4087.31718205,26699.641075,0.7187756, 64.3763,189.2573,233.4656,192.4564,1130.455750
4097.31734448,26698.690348,0.7193212, 64.3841,188.0235,233.3379,156.2203,1115.620358
4114.31781506,26696.477587,0.7200903, 64.4099,185.9288,233.1040, 96.2063,1094.469233
4115.31790709,26696.466253,0.7201407, 64.4154,185.8096,233.0890, 92.7541,1093.118103
4121.31850081,26696.728396,0.7206498, 64.4286,185.0787,233.0130, 72.0189,1079.601647
4123.31878493,26696.919810,0.7207858, 64.4241,184.8260,232.9922, 65.1489,1076.023397
4127.31948513,26697.439618,0.7209221, 64.4197,184.3226,232.9444, 51.4690,1072.529212
4129.31990645,26697.787280,0.7210066, 64.4269,184.0794,232.9134, 44.6505,1070.371775
4136.32167120,26698.891070,0.7217918, 64.4292,183.2111,232.8163, 20.7269,1049.715242
4148.32628300,26699.970696,0.7227193, 64.4433,181.7201,232.6533,340.2039,1025.252539
4152.82837089,26699.693866,0.7230191, 64.4307,181.1378,232.6046,325.2127,1017.170030
4156.33047942,26699.251578,0.7231766, 64.4369,180.6967,232.5554,313.9770,1012.842391
4158.33137064,26698.947080,0.7233736, 64.4467,180.4511,232.5240,307.3527,1007.499017
4164.33488352,26697.924406,0.7241031, 64.4321,179.6738,232.4546,288.2337,987.738828
4166.33609210,26697.553051,0.7241879, 64.4290,179.4149,232.4300,281.9639,985.373128
4170.33861672,26696.910918,0.7244555, 64.4405,178.9146,232.3759,269.5607,978.053202
4173.34051401,26696.583403,0.7247832, 64.4427,178.5342,232.3430,260.2984,969.213923
4179.34439277,26696.436985,0.7252664, 64.4161,177.7407,232.2919,241.9191,956.273633
4190.35093500,26697.533182,0.7262562, 64.3908,176.3060,232.1675,207.6601,930.150111
4194.35304362,26698.255964,0.7264227, 64.3716,175.7727,232.1222,194.8730,925.901155
4197.35448796,26698.897515,0.7266183, 64.3742,175.3891,232.0827,185.0861,920.854111
4206.35789382,26700.030231,0.7272848, 64.3336,174.1849,231.9990,154.6358,903.369160
4208.35847539,26700.113420,0.7273155, 64.3262,173.9161,231.9766,147.7251,902.571765
4213.35972981,26699.966892,0.7275904, 64.3315,173.2666,231.9089,130.2944,895.191909
4218.86085617,26699.220553,0.7280746, 64.3022,172.5173,231.8554,111.0145,882.061384
4224.86231871,26698.023142,0.7282521, 64.3090,171.7334,231.7771, 90.4262,876.996996
4231.86286416,26696.993049,0.7286850, 64.2933,170.7961,231.7150, 65.8375,865.160806
4235.36291984,26696.657273,0.7286991, 64.2844,170.3246,231.6791, 53.5228,864.693034
4241.86332349,26696.585338,0.7290707, 64.3005,169.4842,231.5961, 30.9285,854.752505
4257.86313781,26698.896239,0.7299901, 64.2907,167.3712,231.4174,333.7530,830.832488
4267.86375815,26700.250330,0.7304222, 64.3106,166.0658,231.2850,297.7104,819.659955
4280.86604037,26699.439194,0.7313659, 64.3392,164.3608,231.1201,251.6431,794.243578
4291.36936214,26697.630928,0.7319975, 64.3521,162.9608,231.0070,216.1521,776.895903
4301.87426844,26696.889792,0.7330484, 64.3631,161.5604,230.8966,182.3293,748.641770
4313.88131515,26698.318704,0.7342017, 64.3722,159.9546,230.7797,144.4893,718.233514
4317.88385827,26699.107617,0.7344065, 64.3689,159.4088,230.7356,131.8471,712.973216
4330.89231188,26700.674583,0.7357144, 64.3491,157.6187,230.6048, 90.1018,678.469853
4331.89296934,26700.708489,0.7357990, 64.3527,157.4851,230.5920, 86.8719,676.218637
4332.89358216,26700.743570,0.7359025, 64.3560,157.3513,230.5805, 83.6043,673.463734
4343.89983075,26699.462216,0.7367844, 64.3199,155.7913,230.4970, 47.5115,649.579851
4346.90134146,26698.894056,0.7369608, 64.3257,155.3785,230.4621, 37.6852,644.719907
4353.40410059,26697.652857,0.7377236, 64.3014,154.4486,230.4203, 16.2098,624.030568
4365.40630556,26697.340785,0.7385313, 64.2737,152.7434,230.3241,335.0813,602.382986
4375.40713589,26698.570728,0.7389202, 64.2441,151.3107,230.2352,299.9053,592.323556
4384.40779690,26700.220650,0.7394906, 64.1950,149.9953,230.1658,267.5768,577.522789
4385.40797479,26700.387002,0.7395288, 64.1978,149.8571,230.1523,264.0296,576.546087
4391.40817960,26701.205081,0.7399890, 64.1954,149.0075,230.1003,241.9177,564.470802
4395.40809072,26701.135531,0.7401021, 64.1726,148.4146,230.0721,226.9809,561.434309
4403.40820494,26700.025297,0.7403724, 64.1896,147.2883,229.9771,197.5298,553.928333
4408.40828463,26699.161326,0.7407424, 64.1698,146.5521,229.9455,179.2919,543.825443
4409.40835130,26699.053705,0.7407492, 64.1664,146.4045,229.9356,175.7173,543.616473
4410.40839457,26698.852955,0.7407477, 64.1667,146.2608,229.9231,172.1347,543.603868
4411.40845173,26698.745175,0.7407572, 64.1709,146.1212,229.9088,168.5677,543.322523
4413.40853475,26698.424397,0.7408446, 64.1852,145.8491,229.8806,161.4142,540.904577
4417.40887557,26698.019971,0.7411846, 64.1992,145.2916,229.8456,147.2341,531.724901
4427.91085750,26698.007609,0.7415181, 64.2044,143.7908,229.7433,111.0631,522.815936
4436.41324971,26699.238937,0.7422187, 64.1990,142.5710,229.6752, 82.0301,504.429654
4441.41530539,26700.077135,0.7424777, 64.2246,141.8809,229.6067, 65.2512,497.729308
4448.41872415,26701.309585,0.7430887, 64.2219,140.8725,229.5563, 41.7217,481.734241
4459.42516790,26701.168530,0.7438969, 64.2562,139.3136,229.4379,  5.2561,460.115951
4465.42892826,26700.167835,0.7442535, 64.2447,138.4236,229.3895,345.7211,450.340609
4471.43287710,26699.014453,0.7448618, 64.2782,137.5805,229.3320,326.5464,433.802210
4474.43517019,26698.572307,0.7451301, 64.2686,137.1301,229.3217,317.2715,426.528273
4485.44214012,26697.959672,0.7459561, 64.2841,135.5286,229.2312,282.6377,404.317774
4487.44338554,26698.046341,0.7461973, 64.2732,135.2239,229.2278,276.3070,397.901125
4488.44400030,26698.112977,0.7462836, 64.2649,135.0682,229.2261,273.1394,395.613016
4491.44541536,26698.408808,0.7464224, 64.2476,134.6073,229.2080,263.3397,391.982215
4495.94750002,26698.996779,0.7467645, 64.2600,133.9576,229.1626,248.5226,382.999189
4500.94953025,26699.916842,0.7473016, 64.2397,133.1998,229.1496,231.6166,368.891172
4505.45077569,26700.720006,0.7474738, 64.2105,132.5000,229.1257,215.8981,364.497308
4515.95284716,26701.318341,0.7483691, 64.1790,130.8996,229.0664,178.1377,340.740812
4528.45375048,26698.472945,0.7490923, 64.1434,128.9702,228.9962,132.7143,320.716305
4532.95363014,26697.143059,0.7491341, 64.1187,128.2568,228.9708,116.5089,319.267622
4543.95383097,26694.296285,0.7497763, 64.0845,126.5456,228.9196, 78.1377,301.409746
4554.95395888,26692.440651,0.7502683, 64.0657,124.8496,228.8503, 40.8000,287.813520
4561.95433914,26691.803301,0.7503085, 64.0432,123.7539,228.7948, 17.6409,286.582239
4568.95528384,26690.979250,0.7508077, 64.0388,122.6801,228.7513,354.9570,273.051519
4581.95854317,26685.463317,0.7513566, 64.0383,120.6728,228.6482,315.4274,257.028507
4583.95929231,26684.118797,0.7513807, 64.0308,120.3535,228.6368,309.8413,256.052402
4584.95976435,26683.413988,0.7513774, 64.0292,120.1956,228.6282,307.1669,255.964229
4590.96244602,26678.733858,0.7515543, 64.0624,119.2953,228.5554,291.6376,250.081614
4600.96805871,26667.942990,0.7520537, 64.0689,117.7418,228.4904,269.6063,234.083815
4610.97450418,26653.376862,0.7527042, 64.0989,116.2141,228.4249,253.1197,213.131990
4620.98138814,26632.770616,0.7532378, 64.1412,114.6933,228.3360,243.7469,193.825250
4631.98873722,26584.873901,0.7535837, 64.1518,112.9696,228.2651,247.7895,172.811576
4641.49408196,26508.142764,0.7534899, 64.1298,111.4332,228.2341,274.3728,156.390154
4674.50137836,22488.329992,0.7118626, 64.0583,105.6712,228.1052,302.8237,101.593339
4686.49981706,9344.954238,0.3071937, 63.8754, 99.4729,227.9708,179.4505,96.107970
