Time(day),a(km),e,i(deg),n(deg),w(deg),m(deg),hp(km)
4725.78740978,42179.013207,0.0003946, 11.5670, 28.7828,140.6238,207.0884,35784.234108
4726.78515596,42178.990319,0.0003819, 11.5684, 28.7835,142.2544,205.4441,35784.748640
4735.76352439,42180.995450,0.0003060, 11.5754, 28.7346,118.7538,228.3466,35789.951421
4735.76358621,42180.996277,0.0003060, 11.5754, 28.7346,118.7501,228.3726,35789.952563
4745.74009220,42181.870307,0.0002538, 11.5856, 28.7211,130.2929,216.2375,35793.028480
4746.73795861,42181.949583,0.0002509, 11.5864, 28.7110,128.5526,218.0027,35793.229671
4748.73318428,42181.578096,0.0002553, 11.5892, 28.6931,127.7816,218.6369,35792.673484
4749.73100378,42181.245224,0.0002583, 11.5910, 28.6866,128.7216,217.6995,35792.213883
4751.72641104,42180.602692,0.0002572, 11.5944, 28.6798,132.2824,214.0518,35791.620197
4752.72410724,42180.408170,0.0002503, 11.5958, 28.6792,134.3453,211.9387,35791.714851
4759.70797635,42182.273113,0.0001423, 11.5964, 28.6605,104.4264,241.4955,35798.135290
4761.70337151,42182.572027,0.0001818, 11.5977, 28.6394, 90.0581,255.7718,35796.769466
4765.69425435,42181.141783,0.0002536, 11.6055, 28.6197,100.8816,244.7678,35792.311295
4768.68765644,42181.026781,0.0002178, 11.6076, 28.6286,110.5044,235.0626,35793.706645
4773.67617874,42183.378482,0.0001734, 11.6062, 28.5937, 88.5404,256.7601,35797.927466
4782.65607180,42181.967632,0.0001469, 11.6152, 28.5440, 84.4984,260.4901,35797.637762
4787.64508957,42183.802412,0.0002282, 11.6133, 28.5061, 49.5291,295.3448,35796.043070
4793.63171415,42182.199412,0.0003031, 11.6225, 28.4594, 69.5478,275.1084,35791.280993
4802.61211083,42184.308263,0.0003041, 11.6238, 28.3916, 56.2990,288.1727,35793.343316
4803.60982453,42183.958886,0.0003082, 11.6253, 28.3797, 57.8982,286.5187,35792.821704
4808.59905692,42182.747459,0.0002893, 11.6322, 28.3486, 59.3915,284.9588,35792.409552
4812.59043664,42183.928380,0.0003265, 11.6318, 28.3268, 45.6184,298.6675,35792.019359
4813.58824867,42184.330230,0.0003567, 11.6315, 28.3155, 43.6781,300.5851,35791.147645
4814.58605778,42184.626057,0.0003908, 11.6316, 28.3018, 43.4354,300.8064,35790.005551
4814.58606753,42184.625972,0.0003908, 11.6316, 28.3018, 43.4356,300.8097,35790.005515
4815.58388434,42184.742664,0.0004238, 11.6323, 28.2868, 44.7424,299.4857,35788.729857
4816.58170871,42184.641039,0.0004513, 11.6337, 28.2721, 47.2050,297.0084,35787.469657
4817.57953992,42184.332184,0.0004702, 11.6357, 28.2594, 50.3466,293.8528,35786.362813
4819.57522615,42183.386572,0.0004790, 11.6404, 28.2438, 56.7822,287.3875,35785.043935
4820.57307941,42182.972363,0.0004714, 11.6424, 28.2409, 59.2169,284.9364,35784.954371
4821.57094412,42182.745779,0.0004590, 11.6439, 28.2397, 60.6440,283.4949,35785.248453
4823.56668447,42183.068045,0.0004353, 11.6448, 28.2357, 59.7888,284.3262,35786.570957
4823.56672586,42183.067521,0.0004353, 11.6448, 28.2357, 59.7907,284.3392,35786.570196
4824.56459603,42183.560352,0.0004312, 11.6446, 28.2300, 57.8622,286.2595,35787.234400
4825.56247103,42184.130672,0.0004349, 11.6444, 28.2211, 55.7073,288.4116,35787.648838
4826.56033380,42184.632053,0.0004451, 11.6443, 28.2091, 54.0284,290.0870,35787.721371
4827.55819821,42184.940605,0.0004585, 11.6447, 28.1949, 53.2590,290.8562,35787.462536
4830.55186453,42184.470449,0.0004878, 11.6487, 28.1513, 55.7660,288.3783,35785.757481
4835.54126780,42182.942080,0.0004729, 11.6580, 28.1134, 59.5324,284.6134,35784.860625
4844.52219279,42184.358255,0.0006419, 11.6649, 28.0259, 54.5622,289.6079,35779.143031
4844.52220362,42184.358366,0.0006420, 11.6649, 28.0259, 54.5620,289.6120,35779.143108
4845.52007090,42183.881424,0.0006572, 11.6677, 28.0154, 57.3239,286.8500,35778.023962
4846.51796574,42183.316148,0.0006614, 11.6706, 28.0088, 60.0959,284.0843,35777.281974
4854.50117710,42184.327940,0.0006278, 11.6787, 27.9684, 60.9611,283.2827,35779.707970
4855.49910440,42184.432905,0.0006399, 11.6798, 27.9544, 61.0089,283.2640,35779.304777
4856.49700658,42184.302592,0.0006508, 11.6813, 27.9403, 61.6540,282.6397,35778.712507
4857.49491321,42183.980274,0.0006588, 11.6833, 27.9271, 62.7364,281.5793,35778.055022
4858.49282568,42183.544560,0.0006628, 11.6856, 27.9158, 64.0366,280.3019,35777.448911
4859.49073650,42183.082525,0.0006630, 11.6881, 27.9067, 65.3335,279.0252,35776.982040
4860.48866143,42182.669145,0.0006598, 11.6905, 27.8999, 66.4364,277.9458,35776.703187
4861.48658505,42182.356102,0.0006543, 11.6927, 27.8951, 67.1986,277.2049,35776.620363
4862.48451293,42182.171669,0.0006479, 11.6945, 27.8917, 67.5185,276.9068,35776.705668
4863.48244594,42182.124546,0.0006422, 11.6960, 27.8891, 67.3404,277.1080,35776.901410
4864.48037648,42182.209032,0.0006388, 11.6970, 27.8865, 66.6621,277.8089,35777.126043
4865.47830448,42182.408194,0.0006399, 11.6977, 27.8828, 65.5516,278.9423,35777.279670
4866.47622931,42182.693782,0.0006473, 11.6980, 27.8775, 64.1689,280.3487,35777.252730
4867.47414607,42183.023617,0.0006625, 11.6983, 27.8699, 62.7742,281.7668,35776.941964
4868.47207735,42183.338403,0.0006858, 11.6987, 27.8599, 61.6987,282.8738,35776.274748
4869.46995939,42183.562938,0.0007157, 11.6995, 27.8476, 61.2673,283.3215,35775.237722
4871.46576125,42183.435212,0.0007799, 11.7032, 27.8215, 63.0373,281.6013,35772.401294
4871.46577112,42183.435327,0.0007799, 11.7032, 27.8215, 63.0371,281.6051,35772.401382
4872.46369111,42183.012073,0.0008040, 11.7060, 27.8112, 65.1091,279.5631,35770.962528
4875.45745343,42181.304531,0.0008097, 11.7148, 27.8034, 72.0189,272.7230,35769.015792
4877.45332442,42181.182353,0.0007794, 11.7177, 27.8070, 73.7018,271.0896,35770.172980
4878.45125619,42181.531645,0.0007672, 11.7182, 27.8060, 73.4150,271.4038,35771.036730
4880.44710346,42182.494260,0.0007617, 11.7188, 27.7941, 71.9576,272.9228,35772.230315
4888.43047471,42180.887003,0.0007974, 11.7329, 27.7218, 77.0887,268.0948,35769.117179
4889.42842005,42180.629107,0.0007904, 11.7349, 27.7200, 77.7429,267.4831,35769.156394
4900.40560381,42180.927743,0.0009217, 11.7474, 27.6535, 76.5771,269.1249,35763.914344
4902.40156185,42179.647431,0.0009334, 11.7531, 27.6526, 81.0435,264.7810,35762.143158
4902.40161948,42179.648294,0.0009334, 11.7531, 27.6526, 81.0421,264.8031,35762.143346
4903.39955199,42179.228975,0.0009224, 11.7551, 27.6567, 82.8488,263.0369,35762.189121
4905.39543066,42179.384799,0.0008871, 11.7567, 27.6632, 84.2437,261.7310,35763.834560
4908.38924248,42180.791606,0.0008673, 11.7570, 27.6495, 82.8216,263.3173,35766.073915
4914.37657465,42179.408509,0.0009006, 11.7661, 27.5974, 86.6360,259.7850,35763.288355
4915.37465459,42178.985126,0.0008973, 11.7681, 27.5946, 87.7023,258.8322,35763.001718
4917.37053227,42178.473862,0.0008818, 11.7711, 27.5934, 89.1375,257.5200,35763.146496
4919.36640435,42178.500074,0.0008627, 11.7724, 27.5934, 89.1251,257.6552,35763.976945
4922.36007739,42179.198195,0.0008603, 11.7722, 27.5824, 86.6492,260.2837,35764.777623
4924.35587882,42179.598747,0.0008922, 11.7727, 27.5644, 85.0526,262.0042,35763.830003
4926.35167162,42179.444496,0.0009446, 11.7754, 27.5436, 85.3729,261.8117,35761.466549
4934.33490183,42177.886879,0.0009323, 11.7855, 27.5416, 94.9894,252.6779,35760.427605
4939.32443098,42178.346707,0.0009440, 11.7881, 27.4943, 95.2046,252.8549,35760.393447
4942.31809573,42176.934576,0.0009505, 11.7931, 27.4764, 98.4123,249.8685,35758.710543
4944.31381886,42176.303096,0.0009367, 11.7956, 27.4735,100.2202,248.1848,35758.660091
4949.30324551,42176.833611,0.0008906, 11.7953, 27.4607, 98.9716,249.8087,35761.135385
4950.30111165,42177.089492,0.0008947, 11.7949, 27.4522, 97.9468,250.9108,35761.218659
4951.29896401,42177.279982,0.0009063, 11.7949, 27.4417, 97.0479,251.8851,35760.920993
4952.29681203,42177.352528,0.0009245, 11.7954, 27.4301, 96.4918,252.5173,35760.223191
4953.29465292,42177.263008,0.0009474, 11.7965, 27.4186, 96.4435,252.6405,35759.167650
4957.28605823,42175.325735,0.0010189, 11.8042, 27.3985,101.6491,247.7345,35754.217055
4957.28605968,42175.325745,0.0010189, 11.8042, 27.3985,101.6491,247.7350,35754.217052
4960.27963617,42174.798127,0.0009824, 11.8057, 27.4053,106.0348,243.5673,35755.231797
4963.27315832,42176.313794,0.0009347, 11.8040, 27.3865,105.5683,244.2692,35758.757782
4964.27108791,42176.574695,0.0009337, 11.8041, 27.3745,105.2682,244.6894,35759.059885
4965.26880862,42176.555919,0.0009383, 11.8047, 27.3618,105.3400,244.6648,35758.848120
4967.26446002,42175.863807,0.0009518, 11.8073, 27.3395,106.6390,243.5374,35757.585795
4968.26228438,42175.364649,0.0009561, 11.8089, 27.3312,107.6644,242.5964,35756.904772
4970.25794488,42174.444201,0.0009540, 11.8119, 27.3207,109.8752,240.5561,35756.072970
4970.25802384,42174.444468,0.0009541, 11.8119, 27.3207,109.8742,240.5856,35756.072557
4971.25588152,42174.122457,0.0009470, 11.8129, 27.3179,110.8418,239.7124,35756.049061
4972.25359926,42173.930630,0.0009362, 11.8136, 27.3157,111.5868,239.0116,35756.314442
4974.24925935,42173.957034,0.0009076, 11.8136, 27.3103,112.0475,238.7247,35757.544087
4975.24708487,42174.145453,0.0008936, 11.8131, 27.3054,111.6497,239.2115,35758.321532
4976.24493580,42174.403495,0.0008832, 11.8125, 27.2981,110.8549,240.1079,35759.019065
4977.24273556,42174.679183,0.0008788, 11.8120, 27.2883,109.7837,241.2659,35759.480025
4978.24052471,42174.911122,0.0008822, 11.8118, 27.2763,108.6503,242.4860,35759.571411
4980.23608815,42175.017808,0.0009113, 11.8131, 27.2492,107.2050,244.1064,35758.448751
4981.23386439,42174.814534,0.0009330, 11.8146, 27.2368,107.2714,244.1269,35757.329832
4982.23164293,42174.431892,0.0009552, 11.8165, 27.2268,107.9491,243.5357,35756.013699
4983.22942433,42173.907577,0.0009742, 11.8186, 27.2201,109.1692,242.4011,35754.685421
4983.22942552,42173.907584,0.0009742, 11.8186, 27.2201,109.1692,242.4015,35754.685425
4987.22057144,42172.368806,0.0009713, 11.8229, 27.2168,115.7374,236.1669,35753.272189
4987.22057639,42172.368753,0.0009713, 11.8229, 27.2168,115.7374,236.1687,35753.272051
4988.21834114,42172.619825,0.0009506, 11.8225, 27.2139,116.6040,235.3818,35754.397435
4989.21611145,42173.106049,0.0009287, 11.8219, 27.2073,116.8492,235.2234,35755.804730
4990.21387520,42173.656178,0.0009112, 11.8214, 27.1969,116.6064,235.5564,35757.093795
4991.21162726,42174.078980,0.0009015, 11.8214, 27.1837,116.1917,236.0618,35757.924653
4992.20937422,42174.244600,0.0009000, 11.8220, 27.1692,115.9414,236.4044,35758.153933
4992.20937763,42174.244564,0.0009000, 11.8220, 27.1692,115.9414,236.4056,35758.153881
4993.20715602,42174.123167,0.0009042, 11.8231, 27.1549,116.0722,236.3802,35757.852266
4994.20486476,42173.771674,0.0009109, 11.8247, 27.1419,116.6198,235.9130,35757.219472
4994.20486785,42173.771681,0.0009109, 11.8247, 27.1419,116.6198,235.9141,35757.219482
4995.20260721,42173.286491,0.0009170, 11.8264, 27.1309,117.4977,235.1271,35756.477077
4995.20261231,42173.286519,0.0009170, 11.8264, 27.1309,117.4976,235.1290,35756.477108
4996.20036094,42172.764557,0.0009205, 11.8283, 27.1223,118.5760,234.1439,35755.809536
4997.19811525,42172.281661,0.0009202, 11.8300, 27.1157,119.7216,233.0928,35755.341068
4998.19586735,42171.888240,0.0009155, 11.8314, 27.1108,120.8209,232.0867,35755.143525
4999.19361490,42171.615029,0.0009065, 11.8324, 27.1069,121.7768,231.2225,35755.250196
4999.19361542,42171.615028,0.0009065, 11.8324, 27.1069,121.7768,231.2227,35755.250189
5000.19138521,42171.476319,0.0008936, 11.8330, 27.1032,122.4895,230.6106,35755.657524
5000.19139576,42171.476249,0.0008936, 11.8330, 27.1032,122.4895,230.6145,35755.657319
5001.18911838,42171.474605,0.0008776, 11.8332, 27.0990,122.8603,230.3289,35756.328793
5002.18687095,42171.597754,0.0008603, 11.8331, 27.0932,122.8059,230.4819,35757.184061
5003.18459931,42171.818987,0.0008438, 11.8328, 27.0854,122.2791,231.1018,35758.099499
5006.17773823,42172.559951,0.0008280, 11.8329, 27.0478,118.6880,234.9775,35759.505601
5007.17543430,42172.616670,0.0008395, 11.8339, 27.0327,117.6411,236.1187,35759.077948
5011.16621243,42171.096747,0.0009159, 11.8426, 26.9921,119.5794,234.5512,35754.336909
5013.16161556,42170.091389,0.0009252, 11.8459, 26.9887,123.0607,231.2499,35752.938886
5015.15700739,42169.954566,0.0009000, 11.8467, 26.9845,125.9621,228.5287,35753.864967
5016.15469200,42170.286530,0.0008790, 11.8465, 26.9783,126.7011,227.8815,35755.085883
5017.15236324,42170.773129,0.0008576, 11.8463, 26.9684,126.8823,227.7927,35756.470723
5018.15002586,42171.253105,0.0008408, 11.8465, 26.9555,126.6367,228.1325,35757.660847
5019.14768487,42171.567705,0.0008314, 11.8472, 26.9407,126.2495,228.6166,35758.369209
5021.14299598,42171.401589,0.0008338, 11.8503, 26.9112,126.2177,228.8456,35758.102073
5022.14065172,42170.980647,0.0008401, 11.8524, 26.8988,126.8159,228.3462,35757.415960
5024.13597415,42169.925121,0.0008482, 11.8569, 26.8811,128.8871,226.4737,35756.020811
5025.13363577,42169.457700,0.0008466, 11.8589, 26.8753,130.0839,225.3751,35755.623805
5026.13130058,42169.097798,0.0008402, 11.8605, 26.8710,131.2158,224.3425,35755.530576
5029.12423298,42168.806134,0.0007961, 11.8629, 26.8581,133.1865,222.6539,35757.101966
5029.12427593,42168.805782,0.0007961, 11.8629, 26.8581,133.1865,222.6694,35757.101116
5031.11951495,42169.187339,0.0007578, 11.8631, 26.8421,132.3373,223.7019,35759.098618
5033.11478364,42169.706558,0.0007356, 11.8640, 26.8170,129.5414,226.7062,35760.552875
5035.10995169,42169.835320,0.0007493, 11.8671, 26.7878,126.6651,229.7650,35760.103506
5036.10755308,42169.601291,0.0007682, 11.8696, 26.7752,126.1271,230.4011,35759.071143
5036.10757759,42169.601432,0.0007682, 11.8696, 26.7752,126.1269,230.4101,35759.071394
5038.10277927,42168.570679,0.0008099, 11.8754, 26.7602,127.5446,229.1825,35756.282367
5039.10038597,42167.946655,0.0008238, 11.8780, 26.7579,129.1864,227.6343,35755.072442
5042.09320519,42167.026612,0.0008129, 11.8818, 26.7561,134.5266,222.5747,35754.615875
5044.08838178,42167.617225,0.0007724, 11.8822, 26.7439,136.2311,221.0611,35756.910835
5045.08595653,42168.071379,0.0007521, 11.8827, 26.7331,136.2766,221.1136,35758.222438
5046.08352540,42168.447048,0.0007368, 11.8835, 26.7200,135.9606,221.5299,35759.243831
5049.07620833,42168.243962,0.0007314, 11.8892, 26.6806,135.5878,222.2067,35759.269160
5050.07377041,42167.768593,0.0007371, 11.8918, 26.6709,136.2348,221.6615,35758.552845
5052.06890556,42166.696785,0.0007431, 11.8967, 26.6588,138.4371,219.6633,35757.226548
5056.05916990,42165.682951,0.0007017, 11.9024, 26.6479,142.4909,216.0169,35757.960812
5057.05670786,42165.746343,0.0006816, 11.9029, 26.6434,142.6951,215.9089,35758.872641
5058.05424679,42165.908848,0.0006602, 11.9033, 26.6370,142.3480,216.3558,35759.936194
5060.04925246,42166.390809,0.0006240, 11.9043, 26.6176,139.7744,219.1134,35761.943298
5060.04927897,42166.390654,0.0006240, 11.9043, 26.6176,139.7745,219.1228,35761.942986
5062.04425996,42166.698871,0.0006172, 11.9072, 26.5924,135.6570,223.4271,35762.539332
5064.03930576,42166.285197,0.0006489, 11.9126, 26.5717,133.3793,225.9172,35760.790283
5067.03183233,42164.426070,0.0007039, 11.9211, 26.5673,137.2256,222.3577,35756.613241
5070.02434811,42163.822894,0.0006820, 11.9240, 26.5706,143.0743,216.7918,35756.933145
5072.01931478,42164.571033,0.0006385, 11.9246, 26.5582,144.3410,215.7198,35759.514537
5073.01678404,42164.975354,0.0006195, 11.9253, 26.5478,144.1024,216.0577,35760.719458
5074.01424384,42165.234585,0.0006065, 11.9266, 26.5362,143.5664,216.6930,35761.527950
5077.00667077,42164.694547,0.0006044, 11.9329, 26.5060,143.0685,217.5128,35761.073237
5078.00409331,42164.184534,0.0006095, 11.9355, 26.5000,143.7792,216.8893,35760.351713
5083.98887871,42162.308047,0.0005625, 11.9441, 26.4912,150.1481,211.1320,35760.457239
5086.98118507,42162.808691,0.0004975, 11.9449, 26.4736,147.6922,213.8915,35763.696164
5089.97338454,42163.242649,0.0004773, 11.9487, 26.4426,139.7386,222.1364,35764.982231
5091.96821312,42162.709164,0.0005105, 11.9539, 26.4285,136.8568,225.2244,35763.050118
5092.96561303,42162.112484,0.0005332, 11.9568, 26.4272,137.4850,224.6904,35761.495645
5093.96301211,42161.404004,0.0005525, 11.9592, 26.4297,139.3363,222.9301,35759.973072
5093.96301587,42161.404074,0.0005525, 11.9592, 26.4297,139.3362,222.9316,35759.973168
5095.95782685,42160.332824,0.0005628, 11.9618, 26.4390,144.6675,217.7842,35758.469808
5096.95522555,42160.245004,0.0005509, 11.9620, 26.4412,147.0352,215.5094,35758.885301
5096.95522566,42160.245004,0.0005509, 11.9620, 26.4412,147.0352,215.5095,35758.885300
5097.95261590,42160.473092,0.0005305, 11.9619, 26.4398,148.6398,213.9998,35759.971295
5098.94999450,42160.899287,0.0005066, 11.9619, 26.4346,149.2959,213.4401,35761.406638
5100.94472570,42161.714224,0.0004671, 11.9629, 26.4162,148.1919,214.7418,35763.885327
5101.94208326,42161.864386,0.0004572, 11.9642, 26.4058,147.1329,215.9013,35764.451731
5102.93943752,42161.781713,0.0004542, 11.9659, 26.3962,146.2987,216.8359,35764.497484
5102.93943973,42161.781725,0.0004542, 11.9659, 26.3962,146.2987,216.8367,35764.497503
5103.93679537,42161.489136,0.0004561, 11.9679, 26.3883,145.9752,217.2610,35764.124144
5104.93415509,42161.045324,0.0004604, 11.9699, 26.3827,146.2609,217.0770,35763.499232
5106.92888057,42160.006934,0.0004660, 11.9737, 26.3778,148.3280,215.2128,35762.225760
5107.92624124,42159.552824,0.0004633, 11.9751, 26.3777,149.7543,213.8865,35761.883307
5109.92095743,42158.998088,0.0004425, 11.9765, 26.3783,152.3196,211.5219,35762.209631
5111.91565080,42158.971557,0.0004032, 11.9765, 26.3747,152.9874,211.0549,35763.839147
5113.91030298,42159.322288,0.0003584, 11.9761, 26.3628,149.9469,214.2943,35766.079427
5117.89947612,42159.854244,0.0003370, 11.9796, 26.3234,134.3106,230.3141,35767.511119
5119.89405794,42159.227453,0.0003748, 11.9841, 26.3126,131.5067,233.3086,35765.290959
5120.89135146,42158.617869,0.0003957, 11.9863, 26.3127,132.8619,232.0458,35763.799740
5123.88323238,42156.974564,0.0004127, 11.9890, 26.3244,142.5160,222.6606,35761.440415
5124.88051524,42156.999645,0.0003961, 11.9885, 26.3248,145.1620,220.1049,35762.164765
5125.87778790,42157.351544,0.0003721, 11.9879, 26.3209,146.4246,218.9345,35763.529125
5127.87230629,42158.361347,0.0003264, 11.9877, 26.3029,144.2359,221.3147,35766.467295
5128.86955231,42158.670250,0.0003142, 11.9885, 26.2916,141.7600,223.8873,35767.289949
5129.86680371,42158.729557,0.0003103, 11.9897, 26.2807,139.5131,226.2345,35767.511002
5130.86405174,42158.547863,0.0003125, 11.9913, 26.2713,138.1156,227.7314,35767.239978
5131.86130185,42158.181325,0.0003174, 11.9930, 26.2640,137.7497,228.1970,35766.665768
5132.85855054,42157.705661,0.0003222, 11.9947, 26.2589,138.2701,227.7749,35765.985833
5133.85580102,42157.197394,0.0003249, 11.9961, 26.2558,139.4114,226.7319,35765.366246
5134.85305151,42156.723079,0.0003237, 11.9973, 26.2541,140.8551,225.3860,35764.939878
5135.85030126,42156.334361,0.0003179, 11.9980, 26.2532,142.2820,224.0568,35764.798606
5136.84754340,42156.065946,0.0003070, 11.9983, 26.2522,143.3666,223.0683,35764.989137
5137.84478232,42155.933795,0.0002915, 11.9981, 26.2503,143.7335,222.7982,35765.511869
5138.84201264,42155.935940,0.0002726, 11.9977, 26.2467,142.9591,223.6688,35766.311234
5139.83922835,42156.053949,0.0002525, 11.9972, 26.2410,140.5850,226.1370,35767.274074
5140.83643450,42156.255336,0.0002346, 11.9966, 26.2330,136.2568,230.5593,35768.230380
5141.83363055,42156.498117,0.0002227, 11.9964, 26.2229,130.0337,236.8764,35768.976951
5143.82800394,42156.910847,0.0002274, 11.9972, 26.1988,115.9375,251.1619,35769.188631
5144.82517616,42156.980351,0.0002435, 11.9984, 26.1870,110.9344,256.2567,35768.581927
5145.82234008,42156.896980,0.0002645, 12.0001, 26.1769,108.3506,258.9289,35767.613109
5146.81951782,42156.629453,0.0002865, 12.0021, 26.1697,108.1042,259.2674,35766.416179
5147.81669842,42156.176026,0.0003061, 12.0041, 26.1659,109.8166,257.6459,35765.137675
5149.81106198,42154.946898,0.0003263, 12.0068, 26.1673,116.9566,250.6817,35763.055439
5150.80823994,42154.434058,0.0003228, 12.0071, 26.1694,121.0243,246.6993,35762.693254
5151.80541038,42154.201141,0.0003092, 12.0067, 26.1695,124.2727,243.5358,35763.033310
5156.79111699,42156.121090,0.0002414, 12.0065, 26.1199,111.1973,257.0551,35767.811474
5157.78824417,42156.105185,0.0002498, 12.0080, 26.1076,108.7518,259.5929,35767.438730
5158.78537402,42155.845220,0.0002594, 12.0097, 26.0973,108.1827,260.2550,35766.775609
5159.78250683,42155.425179,0.0002670, 12.0114, 26.0894,108.8970,259.6337,35766.036767
5160.77964134,42154.934056,0.0002709, 12.0130, 26.0836,110.2520,258.3714,35765.377589
5161.77677762,42154.449129,0.0002708, 12.0143, 26.0795,111.7123,257.0037,35764.900533
5162.77391278,42154.027992,0.0002664, 12.0152, 26.0764,112.8253,255.9830,35764.663809
5163.77104447,42153.711460,0.0002583, 12.0156, 26.0734,113.1625,255.7373,35764.686992
5164.76816969,42153.522787,0.0002477, 12.0157, 26.0698,112.2934,256.6972,35764.946455
5165.76528720,42153.470887,0.0002365, 12.0154, 26.0648,109.8016,259.2791,35765.367663
5167.75949434,42153.733033,0.0002247, 12.0144, 26.0484, 99.4268,269.8331,35766.124977
5168.75658142,42153.987381,0.0002307, 12.0142, 26.0368, 92.7702,276.5785,35766.128218
5170.75073565,42154.499453,0.0002691, 12.0149, 26.0090, 82.6973,286.8302,35765.020777
5173.74189772,42154.484293,0.0003465, 12.0200, 25.9718, 81.6254,288.1524,35761.743589
5175.73599366,42153.648129,0.0003756, 12.0241, 25.9609, 86.9834,282.9494,35759.680797
5176.73309604,42153.075162,0.0003785, 12.0256, 25.9596, 90.3396,279.6872,35758.985822
5177.73016044,42152.531946,0.0003730, 12.0264, 25.9593, 93.5539,276.5522,35758.673091
5178.72721990,42152.153929,0.0003601, 12.0265, 25.9582, 96.0043,274.1804,35758.841212
5179.72427031,42152.060896,0.0003423, 12.0261, 25.9544, 96.9385,273.3243,35759.497709
5180.72130968,42152.299535,0.0003246, 12.0256, 25.9468, 95.7459,274.5956,35760.483173
5181.71833892,42152.799534,0.0003133, 12.0254, 25.9354, 92.4862,277.9356,35761.456233
5182.71536138,42153.385289,0.0003132, 12.0258, 25.9213, 88.3200,282.1842,35762.047787
5183.71237744,42153.851787,0.0003233, 12.0268, 25.9060, 84.9164,285.6714,35762.086961
5184.70939269,42154.056714,0.0003385, 12.0284, 25.8914, 83.2339,287.4385,35761.652691
5185.70640928,42153.967811,0.0003531, 12.0304, 25.8786, 83.2140,287.5435,35760.947767
5187.70044921,42153.182499,0.0003695, 12.0347, 25.8606, 85.8484,285.0782,35759.473346
5188.69747209,42152.685160,0.0003704, 12.0365, 25.8548, 87.3838,283.6267,35758.938630
5189.69449620,42152.227094,0.0003675, 12.0379, 25.8503, 88.5196,282.5746,35758.602462
5191.68853613,42151.609994,0.0003558, 12.0394, 25.8422, 88.5434,282.7167,35758.476499
5192.68554811,42151.494359,0.0003506, 12.0396, 25.8368, 87.1070,284.2354,35758.581299
5194.67954425,42151.654484,0.0003530, 12.0395, 25.8204, 81.5425,289.9622,35758.640750
5194.67958057,42151.653968,0.0003530, 12.0395, 25.8204, 81.5448,289.9730,35758.640090
5195.67652139,42151.892291,0.0003647, 12.0395, 25.8089, 78.1748,293.4081,35758.384638
5198.66742683,42152.699782,0.0004402, 12.0421, 25.7654, 72.2664,299.5575,35756.009504
5199.66433821,42152.797763,0.0004698, 12.0442, 25.7515, 72.5538,299.3320,35754.858182
5200.66135506,42152.722568,0.0004959, 12.0466, 25.7399, 73.8404,298.1445,35753.684164
5201.65830305,42152.459450,0.0005157, 12.0492, 25.7314, 75.8674,296.1898,35752.585652
5202.65525829,42152.029908,0.0005277, 12.0517, 25.7263, 78.3552,293.7745,35751.651930
5203.65221589,42151.495910,0.0005313, 12.0537, 25.7240, 81.0081,291.1927,35750.966344
5204.64917328,42150.954329,0.0005269, 12.0551, 25.7231, 83.5054,288.7652,35750.608714
5205.64612704,42150.520039,0.0005160, 12.0558, 25.7219, 85.4884,286.8509,35750.637082
5206.64307358,42150.302201,0.0005009, 12.0560, 25.7188, 86.5751,285.8324,35751.053841
5207.64001484,42150.369571,0.0004856, 12.0560, 25.7125, 86.4574,286.0198,35751.765181
5208.63694583,42150.715794,0.0004750, 12.0560, 25.7026, 85.1024,287.4453,35752.558834
5209.63386553,42151.242982,0.0004732, 12.0565, 25.6897, 82.9541,289.6644,35753.162881
5210.63078234,42151.784260,0.0004812, 12.0576, 25.6750, 80.8457,291.8461,35753.365088
5211.62769321,42152.166329,0.0004962, 12.0594, 25.6603, 79.5440,293.2212,35753.115041
5212.62460512,42152.279095,0.0005130, 12.0616, 25.6469, 79.3537,293.4855,35752.519138
5213.62151881,42152.110602,0.0005271, 12.0642, 25.6358, 80.1187,292.7942,35751.755558
5214.61843544,42151.730579,0.0005361, 12.0667, 25.6274, 81.4544,291.5318,35750.996010
5214.61843582,42151.730581,0.0005361, 12.0667, 25.6274, 81.4544,291.5319,35750.996011
5215.61535457,42151.244741,0.0005396, 12.0691, 25.6214, 82.9506,290.1081,35750.363145
5216.61227849,42150.753065,0.0005385, 12.0711, 25.6173, 84.2691,288.8627,35749.919819
5217.60919852,42150.328497,0.0005342, 12.0726, 25.6140, 85.1671,288.0360,35749.675598
5218.60611407,42150.014476,0.0005286, 12.0737, 25.6109, 85.4897,287.7834,35749.599272
5219.60302579,42149.831270,0.0005235, 12.0744, 25.6069, 85.1607,288.1824,35749.631327
5220.59992780,42149.783325,0.0005209, 12.0748, 25.6015, 84.1852,289.2263,35749.693061
5221.59681875,42149.863903,0.0005227, 12.0750, 25.5941, 82.6646,290.8137,35749.695064
5222.59370619,42150.055755,0.0005308, 12.0753, 25.5845, 80.8112,292.7354,35749.548335
5223.59059173,42150.329320,0.0005460, 12.0758, 25.5728, 78.9349,294.6822,35749.180227
5225.58430681,42150.929112,0.0005960, 12.0783, 25.5456, 76.4683,297.2762,35747.670483
5226.58116072,42151.125542,0.0006264, 12.0804, 25.5323, 76.3676,297.4408,35746.588948
5228.57486939,42150.999732,0.0006799, 12.0860, 25.5126, 78.6104,295.3227,35744.208035
