Time(day),a(km),e,i(deg),n(deg),w(deg),f(deg),hp(km)
0.00000000,42179.878044,0.0001082,  3.9148, 73.1847,244.4206,115.5021,35797.177177
2.99349720,42178.199491,0.0001694,  3.9227, 73.2615,243.3996,116.5511,35792.918937
6.98457570,42178.730164,0.0002042,  3.9290, 73.2024,273.5361, 86.5194,35791.981504
9.97774740,42179.224690,0.0002060,  3.9387, 73.1320,287.4544, 72.6727,35792.401532
10.97548799,42179.204098,0.0002030,  3.9426, 73.1241,289.7566, 70.3877,35792.505556
10.97548800,42179.204098,0.0002030,  3.9426, 73.1241,289.7566, 70.3877,35792.505556
10.97549769,42179.204146,0.0002030,  3.9426, 73.1241,289.7570, 70.3909,35792.505624
13.96860375,42178.479823,0.0001858,  3.9535, 73.1584,288.5536, 71.5518,35792.506346
14.96623031,42178.064300,0.0001808,  3.9562, 73.1825,284.9004, 75.1521,35792.304793
18.95749758,42176.681790,0.0002131,  3.9616, 73.2349,267.0745, 93.0914,35789.557077
19.95520622,42176.670825,0.0002326,  3.9626, 73.2210,267.0303, 93.1547,35788.723719
21.95053833,42177.209724,0.0002652,  3.9664, 73.1652,273.4520, 86.7730,35787.888010
23.94618807,42178.017323,0.0002720,  3.9733, 73.1091,283.7265, 76.6592,35788.411714
26.93940944,42177.467826,0.0002325,  3.9864, 73.1229,286.9714, 73.4743,35789.527069
28.93499185,42176.028923,0.0002380,  3.9921, 73.1857,278.0316, 82.4418,35787.857015
32.92585224,42175.471760,0.0003236,  3.9956, 73.1995,286.5496, 73.9899,35783.686928
33.92349536,42175.736016,0.0003376,  3.9968, 73.1730,291.0174, 69.5457,35783.363646
34.92112178,42175.998335,0.0003472,  3.9987, 73.1435,295.0434, 65.5423,35783.219888
35.91875031,42176.204825,0.0003530,  4.0011, 73.1159,298.4489, 62.1600,35783.180946
36.91639008,42176.323446,0.0003555,  4.0040, 73.0944,301.1950, 59.4370,35783.193774
39.90944776,42176.030625,0.0003462,  4.0136, 73.0846,305.5677, 55.1374,35783.295100
39.90959598,42176.031921,0.0003462,  4.0136, 73.0846,305.5742, 55.1844,35783.296494
40.90733257,42175.720631,0.0003383,  4.0163, 73.0991,305.6285, 55.1571,35783.318116
44.89819310,42174.043269,0.0003153,  4.0217, 73.1672,297.2014, 63.6568,35782.612796
49.88613506,42174.563267,0.0003922,  4.0266, 73.0520,297.8049, 63.1431,35779.886539
50.88366022,42174.954404,0.0004007,  4.0297, 73.0197,301.3983, 59.5590,35779.920965
52.87889167,42175.114652,0.0003900,  4.0371, 72.9905,307.1156, 53.8939,35780.532738
56.86952991,42172.817859,0.0003637,  4.0472, 73.0593,301.8913, 59.1719,35779.346454
56.86965359,42172.819277,0.0003636,  4.0472, 73.0593,301.8994, 59.2085,35779.348731
57.86726489,42172.432400,0.0003829,  4.0477, 73.0687,300.9802, 60.1336,35778.151246
57.86730963,42172.432639,0.0003828,  4.0477, 73.0687,300.9822, 60.1477,35778.152000
57.86761038,42172.434259,0.0003828,  4.0477, 73.0687,300.9959, 60.2426,35778.157082
61.85747284,42172.946072,0.0004735,  4.0498, 72.9741,309.6539, 51.5416,35774.841782
62.85490763,42173.203965,0.0004858,  4.0517, 72.9359,312.3957, 48.7969,35774.581327
65.84749876,42173.403765,0.0004951,  4.0599, 72.8597,318.3739, 42.8866,35774.387233
65.84756242,42173.403722,0.0004951,  4.0599, 72.8597,318.3748, 42.9087,35774.387527
67.84269962,42172.978258,0.0004831,  4.0655, 72.8544,320.3330, 40.9849,35774.467726
68.84034813,42172.622553,0.0004728,  4.0677, 72.8621,320.6075, 40.7474,35774.550418
69.83796305,42172.200882,0.0004605,  4.0694, 72.8727,320.2885, 41.0891,35774.644146
70.83552670,42171.751093,0.0004483,  4.0704, 72.8818,319.2851, 42.0988,35774.709471
71.83308945,42171.328240,0.0004390,  4.0709, 72.8848,317.6245, 43.7725,35774.680649
74.82557441,42170.899097,0.0004561,  4.0717, 72.8243,312.7404, 48.6998,35773.531448
75.82300931,42171.177729,0.0004765,  4.0728, 72.7811,313.1114, 48.3480,35772.947376
76.82043450,42171.607272,0.0004977,  4.0748, 72.7335,314.8162, 46.6649,35772.482082
79.81277407,42172.381728,0.0005171,  4.0849, 72.6319,322.7886, 38.7495,35772.437896
80.81031649,42172.096977,0.0005042,  4.0886, 72.6248,324.3397, 37.2280,35772.696808
82.80538723,42170.903275,0.0004753,  4.0944, 72.6406,323.7465, 37.8489,35772.723483
83.80286814,42170.284173,0.0004726,  4.0960, 72.6509,322.2256, 39.3633,35772.218780
87.79272009,42169.808312,0.0005530,  4.0981, 72.5834,322.4291, 39.2257,35768.353588
90.78485059,42170.601453,0.0006078,  4.1036, 72.4468,328.4569, 33.2570,35766.834076
91.78220679,42170.730430,0.0006153,  4.1066, 72.4088,330.3190, 31.4036,35766.648520
92.77974913,42170.739491,0.0006177,  4.1098, 72.3799,331.9521, 29.8393,35766.556331
96.76955825,42169.703063,0.0005867,  4.1212, 72.3494,335.7483, 26.1150,35766.827687
96.76955857,42169.703065,0.0005867,  4.1212, 72.3494,335.7484, 26.1151,35766.827689
99.76188270,42168.468259,0.0005442,  4.1247, 72.3390,334.2789, 27.6239,35767.384336
101.75661261,42168.172404,0.0005428,  4.1260, 72.2832,331.5935, 30.3356,35767.150136
103.75123516,42168.760302,0.0005796,  4.1295, 72.1845,331.3959, 30.5708,35766.185802
103.75123979,42168.760213,0.0005796,  4.1295, 72.1845,331.3958, 30.5725,35766.185812
104.74853817,42169.258706,0.0006025,  4.1326, 72.1317,332.9825, 29.0060,35765.717133
105.74585933,42169.672424,0.0006187,  4.1365, 72.0866,335.3256, 26.6854,35765.446105
106.74316411,42169.824166,0.0006229,  4.1409, 72.0550,337.8254, 24.1900,35765.421941
109.73533267,42168.475430,0.0005795,  4.1526, 72.0420,341.0862, 20.9608,35765.904563
110.73274873,42167.833437,0.0005685,  4.1550, 72.0486,340.2884, 21.7703,35765.724410
112.72753467,42167.058004,0.0005808,  4.1577, 72.0396,338.2629, 23.8277,35764.430372
113.72488178,42167.000934,0.0006014,  4.1586, 72.0167,338.0039, 24.1060,35763.507937
114.72218442,42167.126196,0.0006261,  4.1596, 71.9818,338.4489, 23.6777,35762.590345
120.70581585,42168.051089,0.0007080,  4.1773, 71.7454,346.9374, 15.2890,35760.062829
121.70309928,42167.865783,0.0007037,  4.1811, 71.7319,348.2103, 14.0170,35760.056444
123.69778148,42167.212233,0.0006824,  4.1876, 71.7263,350.2038, 12.0488,35760.300406
126.68978474,42165.974826,0.0006315,  4.1934, 71.7216,350.9170, 11.3696,35761.211890
127.68688408,42165.669325,0.0006173,  4.1946, 71.7063,350.2791, 11.9499,35761.506781
128.68416278,42165.517141,0.0006101,  4.1958, 71.6796,349.2990, 12.9501,35761.658112
130.67862145,42165.864224,0.0006278,  4.1997, 71.5941,347.7937, 14.4977,35761.258931
132.67313048,42166.825745,0.0006733,  4.2072, 71.4973,349.6262, 12.7438,35760.298254
133.67035032,42167.139411,0.0006880,  4.2121, 71.4626,351.7777, 10.6077,35759.992310
134.66759760,42167.099639,0.0006883,  4.2173, 71.4440,354.0935,  8.3025,35759.942898
136.66218347,42166.009009,0.0006530,  4.2264, 71.4496,356.9039,  5.5075,35760.338725
138.65680682,42164.717303,0.0006242,  4.2320, 71.4698,355.9337,  6.4971,35760.262088
141.64858945,42164.328019,0.0006623,  4.2366, 71.4274,353.8061,  8.6796,35758.268966
144.64020048,42165.036731,0.0007264,  4.2439, 71.3105,355.9811,  6.5865,35756.273725
145.63743112,42165.219498,0.0007403,  4.2476, 71.2741,357.2346,  5.3714,35755.870112
148.62906468,42165.115537,0.0007501,  4.2601, 71.2165,  1.2472,  1.4123,35755.351808
148.62908110,42165.115567,0.0007501,  4.2601, 71.2165,  1.2473,  1.4181,35755.351809
149.62632244,42164.852066,0.0007431,  4.2641, 71.2156,  2.5095,  0.1690,35755.382266
153.61521832,42163.254145,0.0006780,  4.2747, 71.2399,  5.8411,356.8464,35756.532231
157.60383267,42162.792510,0.0006396,  4.2815, 71.1619,  3.8076,358.9096,35757.691124
157.60389254,42162.791925,0.0006396,  4.2815, 71.1619,  3.8088,358.9300,35757.691113
160.59533632,42164.041302,0.0006962,  4.2931, 71.0503,  5.0116,357.8144,35756.551072
162.58960920,42163.975143,0.0007045,  4.3037, 71.0307,  9.3523,353.4755,35756.135165
164.58402098,42162.599619,0.0006619,  4.3123, 71.0645, 12.1231,350.7084,35756.558922
166.57840995,42161.405322,0.0006324,  4.3171, 71.0961, 10.8244,352.0092,35756.607701
168.57268969,42161.223393,0.0006519,  4.3200, 71.0807,  8.6384,354.2091,35755.603039
169.56978432,42161.403827,0.0006722,  4.3217, 71.0559,  8.2753,354.5821,35754.926937
171.56395432,42161.903652,0.0007123,  4.3268, 70.9928,  9.0772,353.8122,35753.737156
173.55811766,42162.204784,0.0007375,  4.3341, 70.9415, 11.0997,351.8157,35752.975113
176.54928641,42161.837439,0.0007381,  4.3461, 70.9286, 15.0104,347.8643,35752.583782
177.54676558,42161.508167,0.0007285,  4.3496, 70.9402, 16.3696,346.6309,35752.658299
183.53017409,42159.501791,0.0006208,  4.3603, 70.9726, 20.0358,343.2473,35755.193057
184.52695440,42159.559421,0.0006142,  4.3620, 70.9498, 19.2792,343.9201,35755.530377
186.52091096,42160.191963,0.0006312,  4.3673, 70.8885, 18.0285,345.1669,35755.446100
188.51492312,42160.919037,0.0006683,  4.3759, 70.8429, 19.6680,343.5339,35754.609083
189.51199066,42160.911141,0.0006763,  4.3808, 70.8396, 21.7433,341.4663,35754.261934
191.50620346,42159.797739,0.0006492,  4.3894, 70.8755, 26.1031,337.1109,35754.294441
192.50333449,42158.996413,0.0006231,  4.3924, 70.9031, 27.0532,336.1639,35754.592272
194.49762692,42157.979484,0.0005924,  4.3955, 70.9366, 25.3333,337.9255,35754.869491
195.49468345,42157.907817,0.0005968,  4.3965, 70.9332, 23.7135,339.5554,35754.613539
196.49175837,42158.052159,0.0006111,  4.3976, 70.9169, 22.4693,340.8305,35754.153590
197.48877098,42158.308022,0.0006299,  4.3991, 70.8921, 21.8681,341.4503,35753.617609
199.48273272,42158.812824,0.0006643,  4.4041, 70.8380, 22.3870,340.9562,35752.671152
201.47673358,42158.988399,0.0006829,  4.4109, 70.8051, 24.3210,339.0478,35752.063826
208.45611771,42156.783410,0.0006070,  4.4277, 70.8817, 34.2849,329.1566,35753.059361
210.45019029,42156.323860,0.0005658,  4.4290, 70.8748, 35.0665,328.4205,35754.335173
211.44715715,42156.329862,0.0005524,  4.4298, 70.8567, 34.5595,328.9422,35754.908038
211.44776105,42156.328889,0.0005525,  4.4298, 70.8567, 34.5782,329.1418,35754.903638
212.44398769,42156.512083,0.0005475,  4.4313, 70.8310, 33.6330,329.8434,35755.295673
215.43472686,42157.581275,0.0005822,  4.4400, 70.7528, 32.7079,330.7926,35754.903701
217.42865868,42157.526017,0.0005992,  4.4481, 70.7479, 36.4413,327.0723,35754.131629
219.42268280,42156.243651,0.0005687,  4.4546, 70.7899, 41.1814,322.3358,35754.134424
222.41364232,42154.732644,0.0005112,  4.4578, 70.8328, 39.8552,323.6660,35755.049612
227.39803625,42155.845024,0.0005719,  4.4650, 70.7097, 35.1000,328.4542,35753.599837
230.38873944,42155.761781,0.0005857,  4.4741, 70.6796, 38.6135,324.9618,35752.938069
231.38564433,42155.508391,0.0005817,  4.4768, 70.6860, 40.3016,323.2681,35752.850911
232.38258872,42155.168045,0.0005735,  4.4791, 70.6976, 42.1805,321.3934,35752.856012
240.35772881,42153.861564,0.0004475,  4.4853, 70.6371, 47.9447,315.7008,35756.861925
241.35451643,42154.261045,0.0004542,  4.4876, 70.6029, 46.6766,316.9731,35756.978582
243.34813656,42154.849574,0.0004813,  4.4940, 70.5541, 46.9529,316.7052,35756.423402
244.34498323,42154.794792,0.0004902,  4.4976, 70.5468, 48.8592,314.8008,35755.993931
249.32938796,42152.113738,0.0004122,  4.5070, 70.5965, 56.7839,306.8739,35756.602098
256.30683555,42153.413790,0.0004574,  4.5179, 70.3940, 47.6611,316.0518,35755.997097
258.30033978,42153.136990,0.0004598,  4.5237, 70.3766, 50.9310,312.7518,35755.621857
261.29089429,42152.093572,0.0004347,  4.5291, 70.3874, 58.2843,305.4295,35755.635191
267.27142211,42151.484051,0.0003279,  4.5327, 70.2665, 64.2050,299.5267,35759.529437
268.26787010,42151.916857,0.0003271,  4.5348, 70.2235, 61.7104,301.9412,35759.993802
271.25798369,42152.691118,0.0003602,  4.5450, 70.1342, 60.9097,302.7461,35759.371297
272.25474289,42152.431408,0.0003649,  4.5486, 70.1273, 63.8127,299.8433,35758.915832
274.24830480,42151.273798,0.0003463,  4.5541, 70.1372, 71.0702,292.5803,35758.540044
276.24185485,42150.242375,0.0003028,  4.5564, 70.1402, 74.1177,289.5324,35759.344563
278.23532438,42150.171836,0.0002711,  4.5573, 70.0977, 68.1181,295.5502,35760.611874
280.22864260,42150.827293,0.0002770,  4.5599, 70.0143, 59.2142,304.4627,35761.015374
280.22865215,42150.827139,0.0002770,  4.5599, 70.0143, 59.2151,304.4652,35761.015229
285.21204027,42151.446381,0.0003163,  4.5754, 69.8599, 59.3593,304.3476,35759.980511
288.20224038,42150.537113,0.0003020,  4.5828, 69.8494, 68.9268,294.7846,35759.674699
292.18904759,42149.442449,0.0002394,  4.5868, 69.7965, 84.3229,279.3954,35761.216413
297.17249782,42151.105488,0.0001993,  4.5993, 69.5876, 71.7416,292.1303,35764.570689
298.16864226,42151.278568,0.0002126,  4.6037, 69.5614, 71.7696,291.9232,35764.182002
302.15534157,42149.447719,0.0002015,  4.6176, 69.5540, 91.8148,271.8367,35762.820520
302.15534285,42149.447728,0.0002015,  4.6176, 69.5540, 91.8147,271.8372,35762.820516
304.14838371,42148.789140,0.0001572,  4.6204, 69.5394, 95.0268,268.5063,35764.027569
306.14154403,42149.061156,0.0001238,  4.6229, 69.4794, 80.9571,282.5477,35765.706134
306.14180208,42149.057639,0.0001239,  4.6229, 69.4794, 81.0012,282.5968,35765.700751
306.14180336,42149.057621,0.0001239,  4.6229, 69.4794, 81.0014,282.5970,35765.700724
307.13836642,42149.408713,0.0001225,  4.6249, 69.4369, 70.1989,293.3930,35766.108646
310.12808803,42150.311390,0.0001513,  4.6348, 69.3159, 55.6415,307.9438,35765.797852
312.12130866,42150.314027,0.0001623,  4.6430, 69.2740, 59.0828,304.4912,35765.338535
316.10754157,42149.169638,0.0001465,  4.6553, 69.2636, 81.4139,281.9936,35764.860658
316.10776648,42149.170787,0.0001465,  4.6553, 69.2636, 81.4066,282.0821,35764.859975
320.09477447,42148.384576,0.0000983,  4.6614, 69.2041,116.1687,247.4883,35766.105256
324.08093977,42149.937631,0.0000421,  4.6739, 69.0479, 82.8009,280.8295,35770.027233
329.06395225,42148.633798,0.0000745,  4.6962, 69.0275,124.1302,239.4139,35767.357101
332.05382715,42147.849704,0.0000372,  4.7018, 69.0167,190.4074,173.1102,35768.147864
335.04346362,42148.755351,0.0000474,  4.7086, 68.9216,312.5507, 50.9424,35768.622133
336.03997729,42149.095121,0.0000606,  4.7121, 68.8868,327.1001, 36.3782,35768.405954
337.03652450,42149.344593,0.0000698,  4.7161, 68.8577,336.5317, 26.9393,35768.268723
339.02968483,42149.459734,0.0000729,  4.7249, 68.8251,348.6256, 14.8310,35768.253441
341.02292850,42149.084034,0.0000564,  4.7329, 68.8259,355.2978,  8.1425,35768.572602
345.00946494,42147.830203,0.0000246,  4.7428, 68.8485,247.0672,116.3365,35768.660374
347.00262604,42147.572560,0.0000643,  4.7458, 68.8275,239.8084,123.5717,35766.726730
348.99570848,42147.934666,0.0000971,  4.7500, 68.7757,254.8404,108.5205,35765.707696
349.99219156,42148.363489,0.0001074,  4.7532, 68.7435,265.2773, 98.0602,35765.700766
349.99220028,42148.363397,0.0001074,  4.7532, 68.7435,265.2760, 98.0646,35765.700711
356.96840445,42147.492028,0.0001012,  4.7829, 68.7346,258.7531,104.5076,35765.089608
359.95817321,42147.199510,0.0001692,  4.7876, 68.7301,275.8370, 87.3761,35761.931403
361.95127617,42147.924791,0.0001965,  4.7919, 68.6796,291.5534, 71.6489,35761.506321
364.94086864,42148.740503,0.0002092,  4.8026, 68.6146,306.0654, 57.0930,35761.786831
372.91380607,42147.086535,0.0001807,  4.8241, 68.6735,287.6100, 75.4497,35761.334315
375.90349194,42147.261086,0.0002293,  4.8279, 68.6352,283.3987, 79.6228,35759.462925
379.88967097,42148.900232,0.0002662,  4.8409, 68.5524,298.8756, 64.1039,35759.545067
386.86597711,42146.630595,0.0003064,  4.8592, 68.6335,291.1798, 71.6643,35755.580347
388.85903375,42147.405971,0.0003508,  4.8617, 68.5914,299.9357, 62.8685,35754.484185
390.85208714,42148.187192,0.0003716,  4.8667, 68.5418,307.4243, 55.3482,35754.389550
393.84181064,42148.475501,0.0003686,  4.8767, 68.5166,313.2594, 49.4703,35754.805760
395.83506288,42148.098987,0.0003527,  4.8823, 68.5359,313.5712, 49.1296,35755.099341
399.82158353,42147.027838,0.0003321,  4.8871, 68.5783,305.9820, 56.6553,35754.897353
401.81472646,42146.973423,0.0003512,  4.8878, 68.5623,302.2187, 60.3795,35754.038291
406.79740725,42148.828304,0.0004231,  4.8976, 68.4478,310.0960, 52.4133,35752.859648
413.77374461,42146.811833,0.0004317,  4.9130, 68.4967,306.7720, 55.5911,35750.480216
417.75991656,42148.514070,0.0005292,  4.9176, 68.3880,317.1990, 45.0916,35748.074335
425.73266222,42148.016006,0.0004881,  4.9353, 68.3536,322.8767, 39.2227,35749.306968
428.72255133,42147.751881,0.0004885,  4.9357, 68.3264,318.8016, 43.2680,35749.027932
430.71570075,42148.290196,0.0005184,  4.9370, 68.2704,318.1945, 43.8517,35748.306903
433.70532438,42149.708114,0.0005658,  4.9435, 68.1744,322.8829, 39.1012,35747.726880
435.69857458,42150.019452,0.0005631,  4.9501, 68.1432,326.6657, 35.3015,35748.148808
437.69183012,42149.288340,0.0005350,  4.9558, 68.1490,327.2329, 34.6790,35748.605001
443.67152236,42149.147782,0.0006402,  4.9609, 68.0718,326.1271, 35.6603,35744.026964
447.65780344,42150.553538,0.0006843,  4.9719, 67.9412,334.0280, 27.6809,35743.577010
454.63437545,42149.411483,0.0006142,  4.9842, 67.8990,335.3320, 26.2367,35745.388221
454.63446238,42149.411370,0.0006142,  4.9842, 67.8990,335.3343, 26.2659,35745.388740
457.62426305,42149.929836,0.0006330,  4.9862, 67.8133,333.3156, 28.2223,35745.113188
459.61742015,42150.949971,0.0006708,  4.9903, 67.7333,334.6354, 26.8655,35744.540457
461.61063307,42151.820470,0.0006952,  4.9969, 67.6681,338.0001, 23.4664,35744.380527
461.61063308,42151.820470,0.0006952,  4.9969, 67.6681,338.0001, 23.4664,35744.380527
463.60391319,42151.761070,0.0006830,  5.0044, 67.6399,340.9794, 20.4365,35744.836195
472.57368039,42152.101733,0.0007847,  5.0207, 67.4660,342.3572, 18.8235,35740.889064
477.55696340,42152.474842,0.0007804,  5.0387, 67.3668,349.1750, 11.8820,35741.445479
479.55037895,42152.016661,0.0007502,  5.0432, 67.3617,350.1363, 10.8663,35742.258760
482.54046582,42151.681272,0.0007141,  5.0468, 67.3255,349.3447, 11.5833,35743.446714
484.53386735,42152.093440,0.0007184,  5.0494, 67.2660,348.1647, 12.7486,35743.675027
486.52712189,42153.089571,0.0007505,  5.0541, 67.1877,348.3532, 12.5082,35743.319462
515.72340754,42154.359522,0.0007061,  5.1393, 66.6814,  4.0857,101.2149,35746.459509
519.41928490,42155.859446,0.0007873,  5.1562, 66.6660,  8.4947,351.3849,35744.536833
520.41618380,42155.334299,0.0007662,  5.1593, 66.6777,  8.5273,351.3368,35744.899999
524.40353054,42155.490840,0.0007928,  5.1661, 66.6500,  5.2524,354.5183,35743.936708
526.39709490,42156.532995,0.0008428,  5.1711, 66.5893,  5.9945,353.7300,35742.868190
529.38753711,42157.453017,0.0008787,  5.1831, 66.5234,  9.5146,350.1457,35742.276049
536.36586086,42156.392908,0.0007804,  5.2026, 66.5482, 15.8695,343.6476,35745.360320
538.35941054,42156.600811,0.0007563,  5.2051, 66.5255, 15.3822,344.0196,35746.582041
540.35309890,42157.362042,0.0007592,  5.2091, 66.4798, 14.4514,344.9044,35747.220603
545.33745367,42158.826007,0.0007996,  5.2286, 66.4095, 19.0085,340.2171,35746.981698
547.33139958,42157.775043,0.0007558,  5.2358, 66.4405, 21.3890,337.7893,35747.778786
553.31493367,42158.633181,0.0007897,  5.2456, 66.4011, 17.0597,342.6852,35747.203996
553.31493431,42158.633177,0.0007897,  5.2456, 66.4011, 17.0597,342.6855,35747.203994
561.28867987,42158.953814,0.0007795,  5.2706, 66.3784, 26.2966,332.5638,35747.957673
565.27654524,42158.795663,0.0007053,  5.2743, 66.3803, 27.7410,330.9907,35750.924623
566.27352129,42159.070737,0.0006966,  5.2753, 66.3646, 27.2811,331.4354,35751.567028
566.27352140,42159.070737,0.0006966,  5.2753, 66.3646, 27.2811,331.4354,35751.567028
571.25827883,42161.213902,0.0007328,  5.2883, 66.2714, 27.6808,330.9138,35752.183101
572.25529204,42161.209474,0.0007343,  5.2922, 66.2709, 29.3558,329.2147,35752.115606
572.25537533,42161.210444,0.0007343,  5.2922, 66.2709, 29.3553,329.2453,35752.115603
573.25242100,42160.893569,0.0007241,  5.2958, 66.2803, 31.2836,327.2931,35752.228415
575.24659426,42159.777984,0.0006759,  5.3010, 66.3159, 33.7160,324.8209,35753.148607
581.22852524,42161.336565,0.0007103,  5.3079, 66.2516, 27.3847,330.9519,35753.252731
581.22852525,42161.336565,0.0007103,  5.3079, 66.2516, 27.3847,330.9519,35753.252731
581.22872012,42161.335201,0.0007103,  5.3079, 66.2516, 27.3885,331.0185,35753.251816
586.21393022,42161.846469,0.0007265,  5.3230, 66.2115, 33.4557,324.8429,35753.080988
588.20781516,42161.401105,0.0006960,  5.3266, 66.2313, 36.4302,321.7079,35753.919787
594.19053655,42161.813500,0.0005957,  5.3296, 66.1912, 38.1426,319.9668,35758.560950
596.18462259,42162.801376,0.0006009,  5.3328, 66.1404, 36.7784,321.2944,35759.328728
601.16995815,42163.154813,0.0006090,  5.3474, 66.0998, 42.7782,315.1371,35759.342853
604.16133224,42161.929965,0.0005376,  5.3514, 66.1286, 43.9776,313.8329,35761.127464
608.14965394,42163.802339,0.0005760,  5.3542, 66.0372, 35.6087,322.1040,35761.382644
610.14380452,42164.626815,0.0006085,  5.3595, 65.9807, 36.5086,321.1576,35760.834273
616.12688092,42164.001857,0.0005647,  5.3729, 65.9623, 46.3529,311.2233,35762.056980
616.12689142,42164.001913,0.0005647,  5.3729, 65.9623, 46.3530,311.2270,35762.056900
619.11808044,42163.930729,0.0005037,  5.3736, 65.9386, 49.0061,308.3983,35764.559477
624.10369544,42166.032564,0.0004789,  5.3793, 65.7966, 44.7333,312.5677,35767.704164
626.09816909,42166.586294,0.0004939,  5.3852, 65.7526, 45.9541,311.3666,35767.626793
628.09249827,42166.221821,0.0004863,  5.3912, 65.7402, 50.1698,307.0812,35767.582231
630.08708188,42165.306311,0.0004460,  5.3953, 65.7480, 53.9479,303.2988,35768.366021
634.07605518,42165.883499,0.0004043,  5.3976, 65.6870, 43.8469,313.3753,35770.699532
634.07607142,42165.883216,0.0004043,  5.3976, 65.6870, 43.8480,313.3800,35770.699309
636.07064511,42167.158162,0.0004447,  5.4014, 65.6080, 39.8835,317.4041,35770.269647
647.03988741,42167.201933,0.0003546,  5.4236, 65.4496, 55.4539,301.4860,35774.114392
647.03988750,42167.201932,0.0003546,  5.4236, 65.4496, 55.4539,301.4860,35774.114390
650.03149850,42168.545002,0.0003292,  5.4278, 65.3477, 50.0212,306.8575,35776.527392
652.02592314,42169.488724,0.0003423,  5.4336, 65.2808, 47.6803,309.1573,35776.919931
652.02592441,42169.488710,0.0003423,  5.4336, 65.2808, 47.6803,309.1577,35776.919924
656.01508476,42169.053703,0.0003320,  5.4473, 65.2295, 56.0850,300.6849,35776.918479
659.00722699,42168.193143,0.0002656,  5.4526, 65.2193, 56.5085,300.2634,35778.859989
661.00176501,42168.837542,0.0002546,  5.4545, 65.1713, 44.8052,311.9195,35779.965353
662.99603652,42170.097367,0.0002914,  5.4587, 65.0920, 36.1115,320.4956,35779.672069
662.99603798,42170.097343,0.0002914,  5.4587, 65.0920, 36.1116,320.4961,35779.672060
664.99059548,42170.944096,0.0003265,  5.4660, 65.0206, 36.1962,320.3867,35779.040273
670.97465266,42170.148662,0.0002778,  5.4851, 64.9665, 51.2886,305.1742,35780.300872
672.96933639,42170.078046,0.0002369,  5.4877, 64.9428, 53.8302,302.5869,35781.951880
680.94796464,42172.779652,0.0002191,  5.5097, 64.7220, 38.8954,317.3835,35785.405760
681.94534360,42172.557789,0.0002137,  5.5139, 64.7144, 42.4722,313.7821,35785.410376
685.93501093,42171.181106,0.0001371,  5.5252, 64.7161, 42.1685,313.9953,35787.266428
686.82341909,42172.084647,0.0001274,  5.5263, 64.7061, 18.3905,298.4099,35788.576658
686.93235780,42171.294189,0.0001308,  5.5267, 64.7044, 31.1272,324.9965,35787.644957
686.93243401,42171.293825,0.0001308,  5.5267, 64.7044, 31.1364,325.0148,35787.644420
687.92980940,42171.655398,0.0001416,  5.5281, 64.6827, 19.6881,336.4414,35787.549031
692.91652541,42173.887801,0.0002409,  5.5449, 64.5316, 14.2310,341.7600,35785.592875
698.90140250,42172.809855,0.0001601,  5.5649, 64.5219, 24.7581,331.1571,35787.924344
698.90145886,42172.810273,0.0001601,  5.5649, 64.5219, 24.7602,331.1753,35787.924145
700.89639377,42172.868180,0.0001280,  5.5680, 64.5036, 16.6725,339.2341,35789.336659
708.87586864,42175.223843,0.0001733,  5.5937, 64.3464,359.4331,356.3036,35789.780519
709.87324687,42174.819111,0.0001569,  5.5979, 64.3512,  0.6196,355.0457,35790.067343
710.87077460,42174.304737,0.0001373,  5.6015, 64.3613,358.0431,357.5979,35790.378878
712.86597104,42173.614832,0.0001272,  5.6064, 64.3787,339.0710, 16.5704,35790.113702
717.85346763,42175.523919,0.0002618,  5.6165, 64.2920,335.7333, 19.8336,35786.345522
722.84106337,42175.809811,0.0002596,  5.6369, 64.2496,346.5304,  8.9323,35786.723967
723.83865041,42175.523323,0.0002437,  5.6400, 64.2594,346.0905,  9.3540,35787.108056
728.82674265,42175.163673,0.0002127,  5.6481, 64.2673,327.8396, 27.5936,35788.056540
734.81219429,42177.423877,0.0002949,  5.6638, 64.1656,329.5974, 25.8069,35786.850337
746.78351299,42178.016115,0.0004276,  5.6933, 64.1197,330.5136, 24.6850,35781.844691
751.77182984,42177.231002,0.0003838,  5.7084, 64.1403,333.2528, 21.8755,35782.908626
752.76952917,42176.998933,0.0003732,  5.7098, 64.1502,331.6385, 23.4793,35783.122451
757.75788027,42177.586714,0.0004029,  5.7132, 64.1205,323.1481, 31.9289,35782.459372
758.75550743,42178.024347,0.0004213,  5.7146, 64.1008,323.3729, 31.6917,35782.119563
758.75552083,42178.024242,0.0004213,  5.7146, 64.1008,323.3731, 31.6963,35782.119617
761.74845286,42179.180911,0.0004621,  5.7220, 64.0482,327.5704, 27.4679,35781.553439
762.74613284,42179.265129,0.0004628,  5.7252, 64.0408,329.2055, 25.8231,35781.610227
764.74152326,42178.686273,0.0004418,  5.7315, 64.0492,330.2863, 24.7072,35781.917076
764.74154735,42178.686682,0.0004418,  5.7315, 64.0492,330.2874, 24.7148,35781.917200
766.73699158,42177.628780,0.0004265,  5.7356, 64.0759,326.4055, 28.5574,35781.503760
766.73699253,42177.628792,0.0004265,  5.7356, 64.0759,326.4055, 28.5577,35781.503769
773.72090526,42179.845514,0.0006050,  5.7444, 63.9729,332.2081, 22.7196,35776.190352
