Time(day),a(km),e,i(deg),n(deg),w(deg),f(deg),hp(km)
0.00000000,24934.269580,0.7199608, 27.6002,129.7992,136.6208,310.0056,604.439024
3.17169545,24934.394196,0.7199974, 27.6143,128.7402,138.3368,221.7389,603.560702
4.07766301,24934.327545,0.7200122, 27.6212,128.4338,138.8352,221.2361,603.173029
9.06140533,24934.785004,0.7196835, 27.6607,126.7602,141.5692,219.0503,611.495936
13.13842183,24934.916678,0.7193128, 27.6682,125.4333,143.7335,217.1384,620.777061
14.95186758,24934.747705,0.7193101, 27.6751,124.8359,144.7020,216.9127,620.796279
15.85536357,24934.675118,0.7193213, 27.6809,124.5342,145.1904,215.4547,620.497212
16.76125003,24934.715578,0.7193279, 27.6882,124.2309,145.6822,215.0049,620.343188
19.93158379,24934.968669,0.7192149, 27.7159,123.1724,147.4114,213.3689,623.231494
20.83732798,24935.064024,0.7191302, 27.7226,122.8744,147.9008,212.8959,625.370360
21.74458819,24935.199407,0.7190289, 27.7279,122.5784,148.3875,212.9910,627.936479
23.10167350,24935.414159,0.7188674, 27.7320,122.1375,149.1115,211.7429,632.022275
24.00731913,24935.441961,0.7187644, 27.7334,121.8460,149.5917,211.2604,634.599140
26.72425134,24935.372435,0.7185372, 27.7352,120.9731,151.0183,209.8538,640.245346
28.98836679,24935.462637,0.7184823, 27.7382,120.2393,152.2123,208.7135,641.637989
30.79944577,24935.387856,0.7184897, 27.7471,119.6476,153.1751,207.7525,641.432617
31.70514284,24935.467579,0.7184893, 27.7534,119.3505,153.6601,207.3286,641.465991
33.06320758,24935.701505,0.7184655, 27.7631,118.9036,154.3908,206.5544,642.125743
33.96881927,24935.825549,0.7184212, 27.7697,118.6075,154.8797,206.1168,643.264015
35.77916443,24935.947994,0.7182456, 27.7807,118.0204,155.8495,205.0100,647.678522
38.94810883,24936.204730,0.7178290, 27.7810,117.0073,157.5159,203.3961,658.138256
40.75872685,24936.024229,0.7177043, 27.7794,116.4281,158.4570,202.4472,661.198333
43.02148510,24936.143938,0.7176952, 27.7857,115.6940,159.6445,201.1488,661.458794
43.02182139,24936.146155,0.7176952, 27.7857,115.6940,159.6445,201.2353,661.458747
44.83224926,24936.234878,0.7177119, 27.7981,115.1040,160.6081,200.2698,661.067379
46.64254288,24936.490692,0.7176549, 27.8120,114.5173,161.5728,199.2927,662.559722
48.90513478,24936.831287,0.7174646, 27.8221,113.7897,162.7745,198.0384,667.402964
49.81016553,24936.783584,0.7173627, 27.8239,113.5014,163.2511,197.5463,669.929717
50.71516069,24936.807185,0.7172550, 27.8239,113.2142,163.7240,197.0524,672.623370
51.62013497,24936.845421,0.7171501, 27.8229,112.9274,164.1951,196.5594,675.249883
52.52506397,24936.822074,0.7170583, 27.8212,112.6396,164.6648,196.0613,677.533052
53.88250123,24936.912067,0.7169588, 27.8172,112.2073,165.3690,195.3312,680.037811
54.78747767,24936.807618,0.7169183, 27.8163,111.9188,165.8381,194.8534,681.019904
56.59732581,24936.886198,0.7168900, 27.8175,111.3403,166.7769,193.8850,681.745999
58.85956855,24937.179609,0.7169200, 27.8254,110.6122,167.9620,192.6749,681.082598
59.76455159,24937.199059,0.7169278, 27.8307,110.3217,168.4391,192.2135,680.892997
61.57417920,24937.473951,0.7168860, 27.8412,109.7431,169.3939,191.2291,682.014189
61.57418672,24937.473963,0.7168860, 27.8412,109.7431,169.3939,191.2307,682.014198
63.83599071,24937.752377,0.7167012, 27.8466,109.0222,170.5865,189.9732,686.700461
67.45508754,24937.549452,0.7163113, 27.8380,107.8749,172.4630,188.0531,696.365300
68.81210706,24937.659213,0.7162696, 27.8353,107.4400,173.1635,187.3154,697.437070
70.62158177,24937.738025,0.7163059, 27.8410,106.8603,174.1016,186.3575,696.552915
71.52626524,24937.920732,0.7163361, 27.8467,106.5708,174.5734,185.8688,695.853045
72.88327260,24938.123229,0.7163673, 27.8565,106.1362,175.2847,185.1332,695.133162
73.78794813,24938.322954,0.7163665, 27.8617,105.8475,175.7616,184.6440,695.208448
74.69256633,24938.335081,0.7163419, 27.8668,105.5604,176.2380,184.1446,695.825499
76.50190059,24938.448751,0.7162211, 27.8720,104.9885,177.1854,183.1678,698.871108
77.40654185,24938.421236,0.7161382, 27.8724,104.7022,177.6573,182.6762,700.929383
78.76348524,24938.496533,0.7160127, 27.8690,104.2710,178.3630,181.9371,704.081411
79.66809937,24938.414473,0.7159365, 27.8665,103.9843,178.8318,181.4425,705.958595
80.57272871,24938.397192,0.7158721, 27.8641,103.6973,179.2978,180.9514,707.558643
81.47737724,24938.469400,0.7158252, 27.8621,103.4101,179.7630,180.4641,708.750425
82.83436216,24938.524273,0.7157983, 27.8614,102.9773,180.4605,179.7351,709.436589
83.73893376,24938.695443,0.7158093, 27.8616,102.6882,180.9276,179.2321,709.210825
84.19141274,24938.666495,0.7158215, 27.8629,102.5442,181.1607,179.0163,708.897072
84.64367947,24938.744110,0.7158369, 27.8640,102.4005,181.3954,178.7603,708.536137
86.45300188,24939.024996,0.7159081, 27.8727,101.8270,182.3319,177.7795,706.839249
87.35765229,24939.118882,0.7159387, 27.8784,101.5406,182.8026,177.2835,706.104720
87.80997719,24939.162387,0.7159507, 27.8809,101.3969,183.0381,177.0346,705.817214
88.71493209,24939.334705,0.7159620, 27.8849,101.1100,183.5120,176.5927,705.583148
89.61964374,24939.345678,0.7159513, 27.8886,100.8246,183.9865,176.1018,705.853026
90.52445810,24939.351177,0.7159137, 27.8911,100.5396,184.4593,175.6280,706.793016
92.33397868,24939.355913,0.7157734, 27.8912, 99.9683,185.4024,174.6532,710.294514
93.69100448,24939.374172,0.7156556, 27.8868, 99.5355,186.1063,173.8961,713.236636
94.59598643,24939.340475,0.7155938, 27.8840, 99.2474,186.5738,173.4473,714.768177
95.50098406,24939.367842,0.7155564, 27.8827, 98.9592,187.0383,173.0002,715.707559
97.76304150,24939.705831,0.7156008, 27.8886, 98.2396,188.1977,171.7868,714.698370
98.66736427,24939.935100,0.7156620, 27.8937, 97.9519,188.6650,171.1954,713.235076
99.57210966,24940.042468,0.7157277, 27.9004, 97.6666,189.1343,170.6823,711.627431
101.38175372,24940.231071,0.7158126, 27.9143, 97.0996,190.0744,169.6688,709.563418
102.73908055,24940.212193,0.7158143, 27.9221, 96.6735,190.7821,168.9122,709.517334
104.54884227,24940.251122,0.7157445, 27.9246, 96.1020,191.7289,167.8839,711.269448
106.35882167,24940.305027,0.7156240, 27.9232, 95.5300,192.6684,166.8814,714.289628
107.71622502,24940.329343,0.7155433, 27.9216, 95.0986,193.3690,166.1008,716.309957
108.62132221,24940.455953,0.7155114, 27.9201, 94.8091,193.8357,165.6109,717.141394
109.52625378,24940.551791,0.7155016, 27.9197, 94.5214,194.3017,165.0799,717.412837
111.33645785,24940.823394,0.7155431, 27.9241, 93.9496,195.2282,164.0771,716.453942
113.59922009,24941.100921,0.7156901, 27.9368, 93.2375,196.3896,162.7897,712.865919
114.50435616,24941.189632,0.7157583, 27.9424, 92.9544,196.8579,162.2685,711.190482
116.31475319,24941.307284,0.7158502, 27.9536, 92.3907,197.7960,161.2268,708.932246
117.21946834,24941.325878,0.7158630, 27.9579, 92.1082,198.2673,160.5725,708.619630
118.57735526,24941.293820,0.7158401, 27.9610, 91.6798,198.9759,159.7724,709.180564
119.48311662,24941.314814,0.7158008, 27.9607, 91.3935,199.4496,159.3563,710.166725
119.93558030,24941.306554,0.7157750, 27.9604, 91.2502,199.6846,159.0394,710.807603
122.65158023,24941.583300,0.7156328, 27.9584, 90.3879,201.0882,157.4107,714.434330
123.55714492,24941.741438,0.7156311, 27.9593, 90.0988,201.5529,156.9188,714.521335
124.46253739,24941.928041,0.7156646, 27.9618, 89.8124,202.0169,156.3740,713.738475
126.27340285,24942.212472,0.7158082, 27.9736, 89.2477,202.9413,155.2779,710.236783
128.53737461,24942.258461,0.7160170, 27.9925, 88.5459,204.1064,153.9550,705.042570
129.44284791,24942.288170,0.7160728, 27.9976, 88.2645,204.5782,153.3694,703.659300
130.34840073,24942.265170,0.7160991, 28.0018, 87.9829,205.0506,152.7928,702.996217
131.25393252,24942.344722,0.7160956, 28.0043, 87.7003,205.5231,152.1953,703.105777
133.51805866,24942.453000,0.7160108, 28.0058, 86.9842,206.7046,150.7427,705.251284
136.23509995,24942.896215,0.7159169, 28.0044, 86.1216,208.1123,148.9442,707.719411
138.49920881,24943.188036,0.7159605, 28.0108, 85.4076,209.2714,147.3339,706.715378
139.40499050,24943.341038,0.7160221, 28.0145, 85.1239,209.7352,146.7192,705.222130
141.21669044,24943.538584,0.7161842, 28.0255, 84.5639,210.6616,145.4942,701.235472
142.12247891,24943.627372,0.7162676, 28.0317, 84.2853,211.1270,144.8302,699.179077
144.84010491,24943.557248,0.7164345, 28.0446, 83.4405,212.5389,142.8267,694.997735
144.84014165,24943.556458,0.7164345, 28.0446, 83.4405,212.5389,142.8425,694.997890
146.19898513,24943.749399,0.7164307, 28.0463, 83.0145,213.2516,141.7822,695.146953
147.55756044,24943.947626,0.7163765, 28.0465, 82.5849,213.9624,140.5490,696.554388
147.55792904,24943.935890,0.7163763, 28.0465, 82.5849,213.9624,140.7204,696.555811
148.46404441,24944.019194,0.7163323, 28.0460, 82.2948,214.4357,140.0654,697.676373
149.37004523,24944.243326,0.7162970, 28.0448, 82.0048,214.9076,139.3438,698.621451
151.18197963,24944.694716,0.7162863, 28.0468, 81.4320,215.8403,137.8145,699.015392
153.44714732,24944.951600,0.7164394, 28.0587, 80.7271,216.9948,135.9215,695.270240
154.35322204,24945.034373,0.7165427, 28.0640, 80.4469,217.4592,135.1303,692.718154
156.16548906,24945.176589,0.7167387, 28.0746, 79.8909,218.3940,133.5200,687.868597
157.52473086,24945.333427,0.7168277, 28.0804, 79.4711,219.1021,132.2463,685.692660
158.43090823,24945.350800,0.7168535, 28.0826, 79.1860,219.5784,131.3677,685.054265
159.33713062,24945.517931,0.7168547, 28.0824, 78.8983,220.0570,130.4897,685.071526
159.79021198,24945.537421,0.7168469, 28.0825, 78.7548,220.2953,130.0181,685.271536
161.14954447,24946.003807,0.7168001, 28.0806, 78.3220,221.0118,128.6151,686.570818
164.32152170,24946.830823,0.7167089, 28.0804, 77.3100,222.6635,125.2248,689.079717
166.13413821,24947.382253,0.7167613, 28.0838, 76.7409,223.5955,123.1609,687.928421
168.39995847,24947.874325,0.7169432, 28.0940, 76.0393,224.7548,120.3802,683.530953
169.30636850,24948.020148,0.7170396, 28.0976, 75.7580,225.2224,119.2654,681.167802
174.29163045,24949.678098,0.7172598, 28.1042, 74.1924,227.8422,111.9938,676.141268
174.74468102,24949.860067,0.7172438, 28.1035, 74.0471,228.0820,111.0309,676.591982
179.27706040,24952.734111,0.7171529, 28.1021, 72.5993,230.4459,102.7656,679.673702
184.71628245,24956.462992,0.7176905, 28.1158, 70.9092,233.2592, 89.9317,667.312404
186.07612658,24957.887666,0.7177577, 28.1139, 70.4777,233.9810, 85.8794,666.035454
190.15589194,24961.989420,0.7176690, 28.1049, 69.1639,236.1412, 71.5585,669.409470
192.42249475,24963.952560,0.7176302, 28.1019, 68.4453,237.3139, 61.7507,670.930516
195.14246692,24965.432601,0.7177595, 28.1035, 67.5973,238.7021, 47.7247,668.120145
198.31586381,24968.067893,0.7180709, 28.1068, 66.6296,240.3220, 27.5797,661.089319
199.22260017,24971.053283,0.7181634, 28.1074, 66.3481,240.7932, 21.3499,659.622561
200.12934777,24974.790910,0.7182344, 28.1068, 66.0635,241.2689, 14.9565,658.902646
200.58264642,24976.510687,0.7182542, 28.1069, 65.9210,241.5060, 11.1620,658.891062
205.56982551,24997.454518,0.7181878, 28.1085, 64.3270,244.0964,335.6214,666.451648
207.38333202,24998.715611,0.7181917, 28.1118, 63.7558,245.0160,323.9087,666.710348
209.19690124,24993.711781,0.7182410, 28.1173, 63.1889,245.9394,313.4905,664.067206
210.55705485,24990.039862,0.7183064, 28.1190, 62.7584,246.6433,306.2523,661.398102
212.37065993,24983.773136,0.7183346, 28.1179, 62.1806,247.5995,297.7202,658.929440
214.18431118,24976.767273,0.7182577, 28.1162, 61.5921,248.5722,290.3340,658.877508
214.63767647,24975.285378,0.7182227, 28.1158, 61.4422,248.8162,288.4812,659.334008
217.35819454,24968.775746,0.7179536, 28.1096, 60.5463,250.2774,279.5956,664.217822
219.62529731,24964.008505,0.7177493, 28.1091, 59.8089,251.4745,273.3494,667.972741
220.98556242,24961.928659,0.7176914, 28.1088, 59.3714,252.1837,270.0293,668.831848
223.70612105,24958.901560,0.7177404, 28.1092, 58.5100,253.5978,264.0228,666.754667
226.42674164,24956.194927,0.7178878, 28.1084, 57.6394,255.0342,258.8420,662.312910
228.69398368,24955.014073,0.7178741, 28.1055, 56.9008,256.2564,255.0371,662.320749
234.13540998,24953.367394,0.7174280, 28.1027, 55.1169,259.1512,247.5948,672.988022
234.13541599,24953.369543,0.7174280, 28.1027, 55.1169,259.1512,247.6023,672.988046
235.04231457,24952.861170,0.7174281, 28.1039, 54.8274,259.6203,246.5049,672.841793
235.04231643,24952.861774,0.7174281, 28.1039, 54.8274,259.6203,246.5071,672.841802
239.12344455,24952.055943,0.7176497, 28.1035, 53.5242,261.7589,241.9142,667.085543
239.12345397,24952.058105,0.7176497, 28.1035, 53.5242,261.7589,241.9239,667.085597
239.12345440,24952.058204,0.7176497, 28.1035, 53.5242,261.7589,241.9243,667.085599
240.93734277,24951.538179,0.7176838, 28.1032, 52.9302,262.7327,240.1086,666.088553
241.39081760,24951.623147,0.7176745, 28.1024, 52.7794,262.9790,239.6740,666.344827
243.65820987,24951.831540,0.7175301, 28.1010, 52.0312,264.2023,237.6047,670.006763
245.92560226,24951.524853,0.7173137, 28.1025, 51.2843,265.4096,235.7131,675.319674
246.83255882,24951.703922,0.7172360, 28.1024, 50.9887,265.8864,234.9912,677.309371
249.09994196,24951.747869,0.7171317, 28.1036, 50.2621,267.0655,233.2257,679.923869
250.00669802,24951.450336,0.7171332, 28.1049, 49.9734,267.5340,232.3979,679.802383
250.00689611,24951.470429,0.7171334, 28.1049, 49.9734,267.5340,232.5450,679.803741
250.91385184,24951.294879,0.7171556, 28.1056, 49.6840,268.0034,231.8774,679.199318
251.36733067,24951.341173,0.7171728, 28.1054, 49.5383,268.2403,231.5463,678.783268
254.99522099,24951.149129,0.7173162, 28.1061, 48.3715,270.1557,228.9924,675.150278
263.15809743,24951.850065,0.7167537, 28.1123, 45.7145,274.4603,224.1041,689.383227
264.51860441,24951.646450,0.7168101, 28.1137, 45.2838,275.1618,223.3527,687.918571
270.86768230,24951.771246,0.7168273, 28.1199, 43.2188,278.5294,220.0501,687.524363
275.85626704,24952.155403,0.7163719, 28.1275, 41.6094,281.1324,217.7487,698.997206
276.76326932,24952.184649,0.7163407, 28.1283, 41.3213,281.5962,217.3419,699.784036
280.84480879,24952.074582,0.7164543, 28.1312, 40.0289,283.6976,215.5210,696.918795
283.11236444,24952.488242,0.7165029, 28.1329, 39.2959,284.8934,214.5475,695.824130
285.83348785,24952.643410,0.7163245, 28.1392, 38.4129,286.3351,213.4470,700.317872
288.10106451,24953.067323,0.7160591, 28.1427, 37.6833,287.5134,212.5741,707.062405
288.10111206,24953.068169,0.7160591, 28.1427, 37.6833,287.5134,212.5915,707.062727
289.00809391,24953.135762,0.7159844, 28.1436, 37.3972,287.9760,212.2274,708.944287
290.82213992,24952.766973,0.7159507, 28.1462, 36.8278,288.8942,211.5354,709.681124
291.27565072,24952.739839,0.7159630, 28.1467, 36.6840,289.1251,211.3628,709.367305
294.90378250,24953.003202,0.7161696, 28.1491, 35.5304,291.0005,209.9837,704.286767
295.81082724,24952.932172,0.7161916, 28.1514, 35.2380,291.4771,209.6496,703.716479
298.98551812,24953.605217,0.7160520, 28.1575, 34.2119,293.1492,208.5264,707.390613
300.79960670,24953.510976,0.7158818, 28.1622, 33.6334,294.0897,207.9030,711.612156
304.88126745,24953.706885,0.7156616, 28.1655, 32.3499,296.1633,206.5276,717.162067
306.24178840,24953.481039,0.7156999, 28.1671, 31.9235,296.8516,206.0619,716.142688
309.86995015,24953.900103,0.7159051, 28.1695, 30.7753,298.7198,204.8452,711.139967
310.77701347,24953.855287,0.7159262, 28.1719, 30.4857,299.1934,204.5513,710.601939
313.04467884,24954.241936,0.7158422, 28.1768, 29.7583,300.3803,203.8375,712.808563
313.95173872,24954.474112,0.7157633, 28.1780, 29.4703,300.8509,203.5547,714.841768
314.85880184,24954.493312,0.7156751, 28.1796, 29.1842,301.3176,203.2764,717.047883
315.76584381,24954.343160,0.7155933, 28.1813, 28.8996,301.7790,202.9971,719.046163
316.67288766,24954.224914,0.7155321, 28.1824, 28.6156,302.2363,202.7219,720.539898
317.12640655,24954.238587,0.7155129, 28.1827, 28.4728,302.4653,202.5837,721.024818
318.03343278,24954.296306,0.7155053, 28.1824, 28.1892,302.9208,202.3029,721.229026
318.94047275,24954.411249,0.7155363, 28.1818, 27.9060,303.3771,202.0222,720.489599
320.75456116,24954.279724,0.7156785, 28.1833, 27.3366,304.2990,201.4586,716.904388
321.20807730,24954.256065,0.7157186, 28.1842, 27.1925,304.5322,201.3167,715.896675
323.02218407,24954.518573,0.7158536, 28.1872, 26.6132,305.4731,200.7619,712.601787
323.02219081,24954.518601,0.7158536, 28.1872, 26.6132,305.4731,200.7637,712.601785
323.92926166,24954.790560,0.7158884, 28.1884, 26.3235,305.9470,200.4905,711.809602
325.74338236,24954.889045,0.7158765, 28.1931, 25.7460,306.8948,199.9463,712.134555
325.74340342,24954.889127,0.7158765, 28.1931, 25.7460,306.8948,199.9515,712.134601
327.10398814,24954.917032,0.7158028, 28.1968, 25.3130,307.6010,199.5539,713.982989
328.91811454,24955.219121,0.7156722, 28.1983, 24.7406,308.5315,199.0345,717.327935
330.73220089,24955.097507,0.7155784, 28.1994, 24.1747,309.4502,198.5092,719.633925
330.73220500,24955.097541,0.7155784, 28.1994, 24.1747,309.4502,198.5102,719.633949
331.63925095,24954.954970,0.7155644, 28.2001, 23.8919,309.9060,198.2514,719.941988
332.99982135,24955.003364,0.7155951, 28.2001, 23.4652,310.5916,197.8634,719.189354
333.90686238,24955.160608,0.7156508, 28.1995, 23.1809,311.0499,197.6003,717.844338
334.81389744,24955.262009,0.7157270, 28.1995, 22.8965,311.5114,197.3334,715.973092
335.72094942,24955.214596,0.7158134, 28.2008, 22.6110,311.9758,197.0704,713.803086
336.62796704,24955.194490,0.7158961, 28.2027, 22.3240,312.4428,196.8008,711.732863
339.80270950,24955.890902,0.7160210, 28.2079, 21.3144,314.0965,195.9034,708.813119
340.70978061,24955.866758,0.7159949, 28.2099, 21.0281,314.5680,195.6508,709.458931
341.61684398,24955.788975,0.7159459, 28.2118, 20.7423,315.0359,195.4008,710.659930
342.07038850,24955.787876,0.7159152, 28.2126, 20.5989,315.2696,195.2800,711.425372
342.97744867,24955.823929,0.7158548, 28.2132, 20.3135,315.7329,195.0335,712.942409
343.88449170,24955.922627,0.7158071, 28.2128, 20.0292,316.1928,194.7835,714.161506
343.88450036,24955.922682,0.7158071, 28.2128, 20.0292,316.1928,194.7854,714.161554
345.69858987,24955.854298,0.7157989, 28.2122, 19.4634,317.1077,194.2846,714.346045
347.96621355,24955.791238,0.7159730, 28.2140, 18.7490,318.2565,193.6616,709.984235
348.87324395,24956.000655,0.7160775, 28.2147, 18.4611,318.7218,193.4052,707.434568
349.78030882,24956.235630,0.7161822, 28.2157, 18.1732,319.1912,193.1538,704.889332
350.68736122,24956.294661,0.7162736, 28.2179, 17.8853,319.6635,192.8996,702.623876
351.59443019,24956.294463,0.7163407, 28.2207, 17.5969,320.1368,192.6508,700.949083
352.04796682,24956.331197,0.7163623, 28.2221, 17.4520,320.3745,192.5277,700.421394
352.95504366,24956.452658,0.7163847, 28.2244, 17.1630,320.8487,192.2836,699.896247
356.58338195,24956.653610,0.7162784, 28.2287, 16.0188,322.7271,191.3229,702.606351
357.94383497,24956.592122,0.7162259, 28.2295, 15.5908,323.4211,190.9353,703.900711
358.85093583,24956.660506,0.7162148, 28.2291, 15.3056,323.8812,190.7043,704.196986
360.66502976,24956.768154,0.7162796, 28.2282, 14.7365,324.8013,190.2162,702.610236
361.57206348,24956.686013,0.7163551, 28.2292, 14.4511,325.2624,189.9692,700.701371
362.93263566,24956.780055,0.7165027, 28.2315, 14.0197,325.9600,189.6026,697.043583
363.83969255,24956.988455,0.7166111, 28.2328, 13.7310,326.4289,189.3582,694.398849
365.65382125,24957.400504,0.7167958, 28.2357, 13.1550,327.3760,188.8669,689.904604
366.56089501,24957.392360,0.7168496, 28.2382, 12.8676,327.8512,188.6240,688.559653
367.01443733,24957.402759,0.7168632, 28.2394, 12.7236,328.0893,188.5043,688.223602
367.92151424,24957.446604,0.7168673, 28.2413, 12.4359,328.5636,188.2649,688.134472
368.82858879,24957.541941,0.7168460, 28.2422, 12.1486,329.0361,188.0261,688.693946
371.54977325,24957.510563,0.7167461, 28.2419, 11.2931,330.4373,187.3055,691.176132
372.91034085,24957.407502,0.7167460, 28.2425, 10.8642,331.1306,186.9453,691.151314
374.72442010,24957.658414,0.7168596, 28.2426, 10.2895,332.0556,186.4604,688.387367
374.72442677,24957.658414,0.7168596, 28.2426, 10.2895,332.0556,186.4617,688.387348
375.63147051,24957.796400,0.7169610, 28.2433, 10.0023,332.5219,186.2167,685.894893
376.53853096,24957.810637,0.7170776, 28.2454,  9.7147,332.9907,185.9743,682.987709
377.89913453,24957.941723,0.7172482, 28.2494,  9.2811,333.6997,185.6127,678.767681
378.80620857,24958.122633,0.7173434, 28.2517,  8.9916,334.1753,185.3717,676.442404
380.62034202,24958.513421,0.7174605, 28.2543,  8.4149,335.1303,184.8828,673.630428
381.52739529,24958.469637,0.7174772, 28.2559,  8.1282,335.6071,184.6362,673.202184
381.98094255,24958.441799,0.7174751, 28.2567,  7.9846,335.8451,184.5174,673.246619
382.88806399,24958.400160,0.7174554, 28.2578,  7.6977,336.3188,184.2863,673.725699
386.06273180,24958.531984,0.7173603, 28.2563,  6.6948,337.9610,183.4314,676.136165
386.51633882,24958.474719,0.7173595, 28.2564,  6.5518,338.1935,183.3253,676.140466
387.87679920,24958.404529,0.7173918, 28.2573,  6.1215,338.8907,182.9402,675.313975
388.78384467,24958.489203,0.7174487, 28.2581,  5.8333,339.3559,182.6969,673.917954
389.69089973,24958.681681,0.7175348, 28.2588,  5.5445,339.8228,182.4537,671.823413
390.59794189,24958.917956,0.7176432, 28.2595,  5.2562,340.2929,182.2054,669.184587
392.86558599,24959.115580,0.7179177, 28.2652,  4.5357,341.4803,181.5868,662.389565
393.77265983,24959.239510,0.7179915, 28.2671,  4.2469,341.9589,181.3412,660.582566
395.58680416,24959.523083,0.7180438, 28.2677,  3.6706,342.9172,180.8454,659.358328
397.85446591,24959.302882,0.7179682, 28.2676,  2.9541,344.1053,180.2236,661.181219
398.76155941,24959.271594,0.7179289, 28.2673,  2.6666,344.5754,179.9826,662.154430
400.57566085,24959.453931,0.7179124, 28.2655,  2.0906,345.5109,179.4837,662.618305
401.93621554,24959.486088,0.7179785, 28.2660,  1.6593,346.2126,179.1037,660.976108
402.84326341,24959.532155,0.7180559, 28.2675,  1.3711,346.6811,178.8523,659.059045
405.56445321,24960.105217,0.7183678, 28.2719,  0.5034,348.1014,178.0972,651.434188
406.47148043,24960.224653,0.7184631, 28.2729,  0.2155,348.5805,177.8338,649.089774
406.92501571,24960.224931,0.7185021, 28.2736,  0.0715,348.8207,177.7058,648.115580
408.73916819,24960.234788,0.7185829, 28.2754,359.4957,349.7813,177.1944,646.101159
409.64623599,24960.275577,0.7185808, 28.2751,359.2071,350.2610,176.9360,646.164693
410.55330664,24960.363902,0.7185585, 28.2735,358.9186,350.7396,176.6768,646.746524
411.46037619,24960.367049,0.7185228, 28.2718,358.6313,351.2168,176.4166,647.639669
411.91388686,24960.314946,0.7185019, 28.2712,358.4876,351.4547,176.2820,648.145457
415.54207646,24960.422039,0.7184143, 28.2682,357.3338,353.3380,175.2287,650.362218
416.44910839,24960.566589,0.7184535, 28.2677,357.0455,353.8079,174.9603,649.426105
416.90262747,24960.588829,0.7184835, 28.2680,356.9014,354.0433,174.8264,648.682740
418.71672068,24960.779554,0.7186530, 28.2708,356.3247,354.9875,174.2915,644.506645
419.17024959,24960.847726,0.7187020, 28.2716,356.1806,355.2242,174.1577,643.300806
421.43790216,24961.281422,0.7189146, 28.2717,355.4578,356.4247,173.4781,638.117696
421.89143671,24961.275442,0.7189378, 28.2714,355.3139,356.6665,173.3407,637.537137
422.79850581,24961.218759,0.7189542, 28.2707,355.0261,357.1494,173.0646,637.111454
423.70557506,24961.156804,0.7189322, 28.2696,354.7379,357.6311,172.7875,637.642306
424.61264210,24961.120944,0.7188825, 28.2678,354.4489,358.1108,172.5092,638.873811
426.42675113,24961.204579,0.7187640, 28.2626,353.8702,359.0631,171.9448,641.854310
429.14787321,24961.269953,0.7187109, 28.2606,353.0048,  0.4754,171.0888,643.199277
430.50843465,24961.523615,0.7187802, 28.2608,352.5697,  1.1824,170.6582,641.540814
433.68312975,24961.932727,0.7190660, 28.2609,351.5601,  2.8492,169.6401,634.521373
436.40430867,24962.125006,0.7191768, 28.2563,350.6916,  4.2958,168.7395,631.808046
437.76490723,24962.051872,0.7191436, 28.2521,350.2580,  5.0207,168.2801,632.616730
441.39311552,24962.133353,0.7188955, 28.2416,349.0974,  6.9318,167.0260,638.833738
441.84665810,24962.194943,0.7188724, 28.2402,348.9526,  7.1691,166.8710,639.425825
444.56774836,24962.416871,0.7188481, 28.2382,348.0853,  8.5835,165.9000,640.095348
448.64945331,24962.933277,0.7191356, 28.2345,346.7841, 10.7278,164.4100,633.063363
451.37063755,24962.907225,0.7191326, 28.2259,345.9122, 12.1805,163.3724,633.132414
453.63826785,24962.862563,0.7189344, 28.2162,345.1853, 13.3841,162.4728,638.067711
458.62700249,24963.532058,0.7187961, 28.2080,343.5904, 15.9822,160.4343,641.707350
459.53404394,24963.631913,0.7188488, 28.2076,343.3019, 16.4558,160.0520,640.419139
461.34817961,24963.757546,0.7189642, 28.2047,342.7217, 17.4109,159.2829,637.575206
461.80164318,24963.844253,0.7189886, 28.2028,342.5761, 17.6518,159.0685,636.989052
463.61576681,24963.795229,0.7190281, 28.1960,341.9952, 18.6190,158.2593,635.988905
464.52282135,24963.779045,0.7190025, 28.1924,341.7040, 19.1033,157.8419,636.624424
466.33693488,24963.780023,0.7188752, 28.1847,341.1186, 20.0696,156.9886,639.801646
469.51153251,24964.088589,0.7185766, 28.1731,340.0981, 21.7411,155.4117,647.342550
469.51156964,24964.088281,0.7185766, 28.1731,340.0981, 21.7411,155.4222,647.342616
471.32561340,24964.333070,0.7184795, 28.1710,339.5172, 22.6831,154.4910,649.837068
473.59315458,24964.693562,0.7185162, 28.1676,338.7940, 23.8612,153.2876,649.021338
474.50019062,24964.789567,0.7185621, 28.1666,338.5055, 24.3349,152.7975,647.903000
474.50019590,24964.789521,0.7185621, 28.1666,338.5055, 24.3349,152.7991,647.903001
476.31428360,24964.833420,0.7186546, 28.1628,337.9247, 25.2913,151.7918,645.605422
477.22134969,24964.855404,0.7186783, 28.1589,337.6322, 25.7745,151.2764,645.020269
477.67489945,24964.874614,0.7186795, 28.1564,337.4859, 26.0174,151.0190,644.996029
478.58192143,24964.833698,0.7186523, 28.1519,337.1934, 26.5030,150.4682,645.664464
478.58194379,24964.833513,0.7186523, 28.1519,337.1934, 26.5030,150.4756,645.664572
479.48896386,24964.850499,0.7185852, 28.1477,336.9008, 26.9877,149.9105,647.342195
480.39600988,24964.899248,0.7184873, 28.1440,336.6078, 27.4701,149.3418,649.801477
480.84952847,24964.922005,0.7184311, 28.1426,336.4612, 27.7096,149.0519,651.209774
