Time(day),a(km),e,i(deg),n(deg),w(deg),m(deg),hp(km)
1561.53250861,nan,nan,     nan,     nan,     nan,293.7735,nan
1658.57124929,nan,nan,     nan,     nan,     nan,326.2545,nan
1660.57180210,nan,nan,     nan,     nan,     nan,325.5440,nan
1674.57441623,nan,nan,     nan,     nan,     nan,330.1105,nan
1681.57506319,nan,nan,     nan,     nan,     nan,333.3019,nan
1687.07533624,nan,nan,     nan,     nan,     nan,334.8259,nan
1691.57558682,nan,nan,     nan,     nan,     nan,336.2755,nan
1698.57579240,nan,nan,     nan,     nan,     nan,338.3553,nan
1702.57594843,nan,nan,     nan,     nan,     nan,339.7075,nan
1710.57626910,nan,nan,     nan,     nan,     nan,342.3374,nan
1713.57644422,nan,nan,     nan,     nan,     nan,342.8072,nan
1715.07656324,nan,nan,     nan,     nan,     nan,343.4203,nan
1717.57684862,nan,nan,     nan,     nan,     nan,343.0364,nan
1720.07711107,nan,nan,     nan,     nan,     nan,344.2052,nan
1726.07800520,nan,nan,     nan,     nan,     nan,345.7580,nan
1730.07879771,nan,nan,     nan,     nan,     nan,346.6059,nan
1731.57914495,nan,nan,     nan,     nan,     nan,346.6518,nan
1736.58049149,nan,nan,     nan,     nan,     nan,347.8149,nan
1740.08158471,nan,nan,     nan,     nan,     nan,348.4566,nan
1747.08423439,nan,nan,     nan,     nan,     nan,349.4249,nan
1755.08792792,nan,nan,     nan,     nan,     nan,351.2125,nan
1761.09111893,nan,nan,     nan,     nan,     nan,352.5131,nan
1765.09328180,nan,nan,     nan,     nan,     nan,353.6934,nan
1790.60753134,nan,nan,     nan,     nan,     nan,  1.2335,nan
1793.60887454,nan,nan,     nan,     nan,     nan,  0.7752,nan
1810.61512544,nan,nan,     nan,     nan,     nan,  6.6480,nan
1817.11676753,nan,nan,     nan,     nan,     nan,  9.7133,nan
1819.61710204,nan,nan,     nan,     nan,     nan, 10.4066,nan
1821.61744209,nan,nan,     nan,     nan,     nan, 11.3004,nan
1826.61806766,nan,nan,     nan,     nan,     nan, 13.2255,nan
1832.11853102,nan,nan,     nan,     nan,     nan, 15.3340,nan
1835.61879733,nan,nan,     nan,     nan,     nan, 17.1560,nan
1838.61891416,nan,nan,     nan,     nan,     nan, 17.7405,nan
1845.61909037,nan,nan,     nan,     nan,     nan, 19.2760,nan
1852.61932127,nan,nan,     nan,     nan,     nan, 22.5304,nan
1859.61959012,nan,nan,     nan,     nan,     nan, 24.9941,nan
1861.61969328,nan,nan,     nan,     nan,     nan, 25.2176,nan
1868.62041869,nan,nan,     nan,     nan,     nan, 28.7814,nan
1876.62138115,nan,nan,     nan,     nan,     nan, 27.7386,nan
1882.62265246,nan,nan,     nan,     nan,     nan, 28.7642,nan
1887.62406470,nan,nan,     nan,     nan,     nan, 32.7691,nan
1889.62483214,nan,nan,     nan,     nan,     nan, 33.9151,nan
1890.62508770,nan,nan,     nan,     nan,     nan, 34.2531,nan
1893.62611651,nan,nan,     nan,     nan,     nan, 32.5801,nan
1900.62907020,nan,nan,     nan,     nan,     nan, 36.1782,nan
1912.13501525,nan,nan,     nan,     nan,     nan, 38.7680,nan
1916.13731642,nan,nan,     nan,     nan,     nan, 39.9827,nan
1917.63822012,nan,nan,     nan,     nan,     nan, 40.3952,nan
1923.64176461,nan,nan,     nan,     nan,     nan, 41.6213,nan
1928.64473186,nan,nan,     nan,     nan,     nan, 42.9391,nan
1938.15011127,nan,nan,     nan,     nan,     nan, 45.3971,nan
1944.15321415,nan,nan,     nan,     nan,     nan, 47.5801,nan
1948.15504623,nan,nan,     nan,     nan,     nan, 48.4911,nan
1952.65686849,nan,nan,     nan,     nan,     nan, 49.9006,nan
1960.65958902,nan,nan,     nan,     nan,     nan, 51.7111,nan
1963.66039347,nan,nan,     nan,     nan,     nan, 52.5362,nan
1965.66087248,nan,nan,     nan,     nan,     nan, 54.1920,nan
1971.66207557,nan,nan,     nan,     nan,     nan, 55.4525,nan
1992.66396056,nan,nan,     nan,     nan,     nan, 64.1271,nan
1994.66401356,nan,nan,     nan,     nan,     nan, 64.7574,nan
1999.66420099,nan,nan,     nan,     nan,     nan, 66.6825,nan
2016.66517533,nan,nan,     nan,     nan,     nan, 72.6241,nan
2022.16572218,nan,nan,     nan,     nan,     nan, 75.6665,nan
2026.16642340,nan,nan,     nan,     nan,     nan, 77.3281,nan
2027.66669852,nan,nan,     nan,     nan,     nan, 78.0672,nan
2030.16725602,nan,nan,     nan,     nan,     nan, 79.0469,nan
2034.16807963,nan,nan,     nan,     nan,     nan, 80.4335,nan
2037.16891727,nan,nan,     nan,     nan,     nan, 81.2987,nan
2042.17059099,nan,nan,     nan,     nan,     nan, 82.5764,nan
2045.17172965,nan,nan,     nan,     nan,     nan, 83.4931,nan
2051.67450973,nan,nan,     nan,     nan,     nan, 85.6531,nan
2057.67753537,nan,nan,     nan,     nan,     nan, 87.4236,nan
2059.67858560,nan,nan,     nan,     nan,     nan, 87.9106,nan
2069.68437124,nan,nan,     nan,     nan,     nan, 90.6321,nan
2076.18822102,nan,nan,     nan,     nan,     nan, 92.2995,nan
2079.69032997,nan,nan,     nan,     nan,     nan, 92.9813,nan
2081.19118238,nan,nan,     nan,     nan,     nan, 93.3823,nan
2082.69208501,nan,nan,     nan,     nan,     nan, 93.8980,nan
2084.19295756,nan,nan,     nan,     nan,     nan, 94.0069,nan
2087.19463313,nan,nan,     nan,     nan,     nan, 95.1814,nan
2088.69550340,nan,nan,     nan,     nan,     nan, 95.2616,nan
2090.69648557,nan,nan,     nan,     nan,     nan, 96.0180,nan
2092.19720238,nan,nan,     nan,     nan,     nan, 96.3445,nan
2093.19772419,nan,nan,     nan,     nan,     nan, 96.9290,nan
2094.69849626,nan,nan,     nan,     nan,     nan, 96.8831,nan
2096.19920797,nan,nan,     nan,     nan,     nan, 97.0550,nan
2098.70036265,nan,nan,     nan,     nan,     nan, 97.9660,nan
2100.70120641,nan,nan,     nan,     nan,     nan, 99.3755,nan
2102.20179149,nan,nan,     nan,     nan,     nan, 99.5817,nan
2103.70237509,nan,nan,     nan,     nan,     nan, 99.6448,nan
2105.20291810,nan,nan,     nan,     nan,     nan, 99.9255,nan
2109.20427954,nan,nan,     nan,     nan,     nan,101.0256,nan
2110.70472602,nan,nan,     nan,     nan,     nan,101.2319,nan
2111.20487110,nan,nan,     nan,     nan,     nan,101.5183,nan
2113.70554178,nan,nan,     nan,     nan,     nan,102.6643,nan
2116.70624399,nan,nan,     nan,     nan,     nan,103.9420,nan
2119.20675027,nan,nan,     nan,     nan,     nan,105.1738,nan
2126.20788884,nan,nan,     nan,     nan,     nan,107.2708,nan
2128.20807874,nan,nan,     nan,     nan,     nan,107.6547,nan
2132.70851922,nan,nan,     nan,     nan,     nan,109.6658,nan
2136.70877626,nan,nan,     nan,     nan,     nan,111.0466,nan
2139.70887634,nan,nan,     nan,     nan,     nan,112.3472,nan
2141.70894891,nan,nan,     nan,     nan,     nan,113.3098,nan
2143.70898915,nan,nan,     nan,     nan,     nan,113.9630,nan
2145.70906619,nan,nan,     nan,     nan,     nan,114.6448,nan
2147.70914749,nan,nan,     nan,     nan,     nan,116.1803,nan
2151.20934235,nan,nan,     nan,     nan,     nan,117.8820,nan
2152.70929194,nan,nan,     nan,     nan,     nan,118.4378,nan
2154.70929165,nan,nan,     nan,     nan,     nan,119.4290,nan
2156.70937820,nan,nan,     nan,     nan,     nan,120.3228,nan
2158.70947178,nan,nan,     nan,     nan,     nan,121.7323,nan
2161.70961573,nan,nan,     nan,     nan,     nan,122.2308,nan
2163.70974673,nan,nan,     nan,     nan,     nan,123.0558,nan
2166.70998436,nan,nan,     nan,     nan,     nan,125.0898,nan
2173.71083191,nan,nan,     nan,     nan,     nan,128.8771,nan
2176.71131815,nan,nan,     nan,     nan,     nan,129.2610,nan
2179.71189578,nan,nan,     nan,     nan,     nan,131.4038,nan
2184.71305144,nan,nan,     nan,     nan,     nan,133.3805,nan
2186.71362937,nan,nan,     nan,     nan,     nan,134.2457,nan
2188.71427283,nan,nan,     nan,     nan,     nan,134.7499,nan
2191.71530474,nan,nan,     nan,     nan,     nan,136.3943,nan
2194.71640628,nan,nan,     nan,     nan,     nan,137.9298,nan
2195.71680158,nan,nan,     nan,     nan,     nan,138.6231,nan
2198.71806654,nan,nan,     nan,     nan,     nan,140.1185,nan
2201.21926319,nan,nan,     nan,     nan,     nan,141.4707,nan
2203.22025354,nan,nan,     nan,     nan,     nan,142.4619,nan
2204.72100975,nan,nan,     nan,     nan,     nan,142.3588,nan
2205.72152550,nan,nan,     nan,     nan,     nan,143.3729,nan
2206.72205065,nan,nan,     nan,     nan,     nan,142.8057,nan
2209.22336066,nan,nan,     nan,     nan,     nan,143.9287,nan
2211.72475176,nan,nan,     nan,     nan,     nan,145.0517,nan
2213.22561365,nan,nan,     nan,     nan,     nan,145.8252,nan
2214.72650498,nan,nan,     nan,     nan,     nan,146.3351,nan
2216.22742043,nan,nan,     nan,     nan,     nan,146.7476,nan
2217.72833145,nan,nan,     nan,     nan,     nan,147.4581,nan
2218.72893287,nan,nan,     nan,     nan,     nan,146.9482,nan
2220.22986716,nan,nan,     nan,     nan,     nan,147.6758,nan
2224.23230005,nan,nan,     nan,     nan,     nan,149.3832,nan
2226.23350450,nan,nan,     nan,     nan,     nan,150.1395,nan
2228.23480444,nan,nan,     nan,     nan,     nan,151.4688,nan
2230.23602190,nan,nan,     nan,     nan,     nan,151.7897,nan
2232.73753450,nan,nan,     nan,     nan,     nan,151.7667,nan
2234.73868636,nan,nan,     nan,     nan,     nan,152.7179,nan
2236.73981645,nan,nan,     nan,     nan,     nan,153.3252,nan
2239.74151178,nan,nan,     nan,     nan,     nan,155.5368,nan
2243.74371377,nan,nan,     nan,     nan,     nan,158.6938,nan
2246.74509553,nan,nan,     nan,     nan,     nan,155.5483,nan
2256.24918701,nan,nan,     nan,     nan,     nan,163.6499,nan
2275.25373122,nan,nan,     nan,     nan,     nan,153.9268,nan
2303.75571699,nan,nan,     nan,     nan,     nan,179.5953,nan
2309.25590824,nan,nan,     nan,     nan,     nan,182.2080,nan
